   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:53
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	52306	19966	4292	8377	1367	731	519	4191	4710	39443	75.4082
Begumganj	106276	40017	8020	18928	4175	1111	900	9183	10083	82334	77.4719
Companiganj	47527	16454	3417	6850	1963	692	932	2789	3721	33097	69.6383
Sudharam (Sadar)	86961	28044	8671	17372	2199	2133	953	6849	7802	66221	76.1502
Hatiya	64629	24208	3181	17169	1043	180	2048	1494	3542	49323	76.3171
Chatkhil	45028	16548	2276	6086	1864	1210	323	3688	4011	31995	71.0558
Subarna Char	46005	14621	5058	8682	608	1975	1035	2648	3683	34627	75.2679
Sonaimuri	61941	24955	4597	8800	2010	487	344	6001	6345	47194	76.1919
Kabirhat	30033	11485	2135	5239	853	449	198	2972	3170	23331	77.6845

 
