   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:47
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	57890	20874	4040	10619	2528	2761	1629	4759	6388	47210	81.5512
Bhariab Bazar	53676	22704	3962	8123	2013	2453	822	4028	4850	44105	82.1689
Austagram	28457	10850	1995	4625	1803	807	368	2739	3107	23187	81.4808
Kishoreganj Sadar	69082	32113	4566	8888	1938	3087	2699	4275	6974	57566	83.3300
Hossainpur	37280	17239	1826	4726	1630	1907	543	2822	3365	30693	82.3310
Nikli	26905	12007	1703	2643	2037	1097	207	2831	3038	22525	83.7205
Bazitpur	44745	20788	3607	4464	1501	1869	1340	3145	4485	36714	82.0516
Pakundia	41940	18670	2892	5177	1580	2048	1848	2265	4113	34480	82.2127
Itna	33154	15964	2242	3153	1314	916	860	2345	3205	26794	80.8168
Kuliarchar	33533	14731	1839	4158	1330	2145	1235	2383	3618	27821	82.9660
Tarail	29804	14166	2029	2844	1231	1515	861	2160	3021	24806	83.2304
Karimganj	53347	24666	3076	6495	2173	2886	1332	3687	5019	44315	83.0693
Mithamoin	23430	10915	1644	2322	922	403	864	1639	2503	18709	79.8506

 
