Organisation unit,02EPIUpazilaStock: upazilla_epi_BCG Diluent previous stock,02EPIUpazilaStock: upazilla_epi_BCG Diluent_damaged,02EPIUpazilaStock: upazilla_epi_BCG Diluent_receive,02EPIUpazilaStock: upazilla_epi_BCG Diluent_used,02EPIUpazilaStock: upazilla_epi_BCG vial previous stock,02EPIUpazilaStock: upazilla_epi_BCG vial_damaged,02EPIUpazilaStock: upazilla_epi_BCG vial_lot number1,02EPIUpazilaStock: upazilla_epi_BCG vial_receive,02EPIUpazilaStock: upazilla_epi_BCG vial_used,02EPIUpazilaStock: upazilla_epi_Child Card previous stock,02EPIUpazilaStock: upazilla_epi_Child Card_damaged,02EPIUpazilaStock: upazilla_epi_Child Card_receive,02EPIUpazilaStock: upazilla_epi_Child Card_used,02EPIUpazilaStock: upazilla_epi_Child Report Book_damaged,02EPIUpazilaStock: upazilla_epi_Child Report Book_receive,02EPIUpazilaStock: upazilla_epi_Child Report Book_used,02EPIUpazilaStock: upazilla_epi_Child Report Bookprevious stock,02EPIUpazilaStock: upazilla_epi_Child register previous stock,02EPIUpazilaStock: upazilla_epi_Child register_damaged,02EPIUpazilaStock: upazilla_epi_Child register_receive,02EPIUpazilaStock: upazilla_epi_Child register_used,02EPIUpazilaStock: upazilla_epi_IPV vial previous stock,02EPIUpazilaStock: upazilla_epi_IPV vial_receive,02EPIUpazilaStock: upazilla_epi_IPV vial_supplied1,02EPIUpazilaStock: upazilla_epi_IPV vial_used,02EPIUpazilaStock: upazilla_epi_MR Diluent previous stock,02EPIUpazilaStock: upazilla_epi_MR Diluent_damaged,02EPIUpazilaStock: upazilla_epi_MR Diluent_receive,02EPIUpazilaStock: upazilla_epi_MR Diluent_used,02EPIUpazilaStock: upazilla_epi_MR vial previous stock,02EPIUpazilaStock: upazilla_epi_MR vial_damaged,02EPIUpazilaStock: upazilla_epi_MR vial_receive,02EPIUpazilaStock: upazilla_epi_MR vial_used,02EPIUpazilaStock: upazilla_epi_Measles Diluent previous stock,02EPIUpazilaStock: upazilla_epi_Measles Diluent_damaged,02EPIUpazilaStock: upazilla_epi_Measles Diluent_used,02EPIUpazilaStock: upazilla_epi_Measles vial previous stock,02EPIUpazilaStock: upazilla_epi_Measles vial_damaged,02EPIUpazilaStock: upazilla_epi_Measles vial_receive,02EPIUpazilaStock: upazilla_epi_Measles vial_used,02EPIUpazilaStock: upazilla_epi_Moni Flag_damaged,02EPIUpazilaStock: upazilla_epi_Moni Flag_receive,02EPIUpazilaStock: upazilla_epi_Moni Flag_used,02EPIUpazilaStock: upazilla_epi_Moni_Flag_previous_stock,02EPIUpazilaStock: upazilla_epi_OPV vial previous stock,02EPIUpazilaStock: upazilla_epi_OPV vial_damaged,02EPIUpazilaStock: upazilla_epi_OPV vial_receive,02EPIUpazilaStock: upazilla_epi_OPV vial_used,02EPIUpazilaStock: upazilla_epi_PCV need,02EPIUpazilaStock: upazilla_epi_PCV vial previous stock,02EPIUpazilaStock: upazilla_epi_PCV vial_damaged,02EPIUpazilaStock: upazilla_epi_PCV vial_receive,02EPIUpazilaStock: upazilla_epi_PCV vial_supplied1,02EPIUpazilaStock: upazilla_epi_PCV vial_used,02EPIUpazilaStock: upazilla_epi_Pentavalent vial previous stock,02EPIUpazilaStock: upazilla_epi_Pentavalent vial_damaged,02EPIUpazilaStock: upazilla_epi_Pentavalent vial_receive,02EPIUpazilaStock: upazilla_epi_Pentavalent vial_used,02EPIUpazilaStock: upazilla_epi_Safety Box previous stock,02EPIUpazilaStock: upazilla_epi_Safety Box_damaged,02EPIUpazilaStock: upazilla_epi_Safety Box_receive,02EPIUpazilaStock: upazilla_epi_Safety Box_used,02EPIUpazilaStock: upazilla_epi_Syringe (0.05 ml) previous stock,02EPIUpazilaStock: upazilla_epi_Syringe (0.05 ml)_damaged,02EPIUpazilaStock: upazilla_epi_Syringe (0.05 ml)_receive,02EPIUpazilaStock: upazilla_epi_Syringe (0.05 ml)_used,02EPIUpazilaStock: upazilla_epi_Syringe (0.1 ml) previous stock,02EPIUpazilaStock: upazilla_epi_Syringe (0.1 ml)_receive,02EPIUpazilaStock: upazilla_epi_Syringe (0.1 ml)_used,02EPIUpazilaStock: upazilla_epi_Syringe (0.5 ml) previous stock,02EPIUpazilaStock: upazilla_epi_Syringe (0.5 ml)_damaged,02EPIUpazilaStock: upazilla_epi_Syringe (0.5 ml)_receive,02EPIUpazilaStock: upazilla_epi_Syringe (0.5 ml)_used,02EPIUpazilaStock: upazilla_epi_Syringe (3 ml) previous stock,02EPIUpazilaStock: upazilla_epi_Syringe (3 ml)_damaged,02EPIUpazilaStock: upazilla_epi_Syringe (3 ml)_receive,02EPIUpazilaStock: upazilla_epi_Syringe (3 ml)_used,02EPIUpazilaStock: upazilla_epi_Syringe (5 ml) previous stock,02EPIUpazilaStock: upazilla_epi_Syringe (5 ml)_damaged,02EPIUpazilaStock: upazilla_epi_Syringe (5 ml)_receive,02EPIUpazilaStock: upazilla_epi_Syringe (5 ml)_used,02EPIUpazilaStock: upazilla_epi_TT Card previous stock,02EPIUpazilaStock: upazilla_epi_TT Card_damaged,02EPIUpazilaStock: upazilla_epi_TT Card_received,02EPIUpazilaStock: upazilla_epi_TT Card_used,02EPIUpazilaStock: upazilla_epi_TT vial previous stock,02EPIUpazilaStock: upazilla_epi_TT vial_damaged,02EPIUpazilaStock: upazilla_epi_TT vial_receive,02EPIUpazilaStock: upazilla_epi_TT vial_used,02EPIUpazilaStock: upazilla_epi_Tally Book (Women) previous stock,02EPIUpazilaStock: upazilla_epi_Tally Book (Women)_damaged,02EPIUpazilaStock: upazilla_epi_Tally Book (Women)_receive,02EPIUpazilaStock: upazilla_epi_Tally Book (Women)_used,02EPIUpazilaStock: upazilla_epi_Tally Book (child) previous stock,02EPIUpazilaStock: upazilla_epi_Tally Book (child)_damaged,02EPIUpazilaStock: upazilla_epi_Tally Book (child)_receive,02EPIUpazilaStock: upazilla_epi_Tally Book (child)_used,02EPIUpazilaStock: upazilla_epi_Vitamin A Capsule previous stock,02EPIUpazilaStock: upazilla_epi_Vitamin A Capsule_damaged,02EPIUpazilaStock: upazilla_epi_Vitamin A Capsule_receive,02EPIUpazilaStock: upazilla_epi_Vitamin A Capsule_used,02EPIUpazilaStock: upazilla_epi_Women Report Book previous stock,02EPIUpazilaStock: upazilla_epi_Women Report Book_damaged,02EPIUpazilaStock: upazilla_epi_Women Report Book_receive,02EPIUpazilaStock: upazilla_epi_Women Report Book_used,02EPIUpazilaStock: upazilla_epi_Women register previous stock,02EPIUpazilaStock: upazilla_epi_Women register_damaged,02EPIUpazilaStock: upazilla_epi_Women register_receive,02EPIUpazilaStock: upazilla_epi_Women register_used,01EPIReport(Routinevaccination): BCG given (0-11m),01EPIReport(Routinevaccination): EPI Birth Registration done,01EPIReport(Routinevaccination): EPI FWA,01EPIReport(Routinevaccination): EPI Gavi_Vol,01EPIReport(Routinevaccination): EPI HA,01EPIReport(Routinevaccination): EPI Infant Monthly Target,01EPIReport(Routinevaccination): EPI Session Held,01EPIReport(Routinevaccination): EPI Session Planned,01EPIReport(Routinevaccination): EPI U1 Death,01EPIReport(Routinevaccination): EPI Women Given Vitamin A Dose,01EPIReport(Routinevaccination): Fully Immunized Child,01EPIReport(Routinevaccination): IPV given 0-11m,01EPIReport(Routinevaccination): IPV given 12-23m,01EPIReport(Routinevaccination): MR given 0-11m,01EPIReport(Routinevaccination): MR given 15-18m,01EPIReport(Routinevaccination): OPV 0 given (0-11m),01EPIReport(Routinevaccination): OPV 1 given (0-11),01EPIReport(Routinevaccination): OPV 1 given (12-23m),01EPIReport(Routinevaccination): OPV 2 given (0-11m),01EPIReport(Routinevaccination): OPV 2 given (12-23m),01EPIReport(Routinevaccination): OPV 3 given (0-11m),01EPIReport(Routinevaccination): OPV 3 given (12-23m),01EPIReport(Routinevaccination): OPV 4 given (12-23m),01EPIReport(Routinevaccination): PCV1 given 0-11m,01EPIReport(Routinevaccination): PCV1 given 12-23m,01EPIReport(Routinevaccination): PCV2 given 0-11m,01EPIReport(Routinevaccination): PCV2 given 12-23m,01EPIReport(Routinevaccination): PCV3 given 0-11m,01EPIReport(Routinevaccination): PCV3 given 12-23m,01EPIReport(Routinevaccination): Penta 1 given (0-11m),01EPIReport(Routinevaccination): Penta 1 given (12-23m),01EPIReport(Routinevaccination): Penta 2 given (0-11m),01EPIReport(Routinevaccination): Penta 2 given (12-23m),01EPIReport(Routinevaccination): Penta 3 given 0-11m,01EPIReport(Routinevaccination): Penta 3 given 12-23m,01EPIReport(Routinevaccination): TT1 dose (15-49y women),01EPIReport(Routinevaccination): TT1 dose pregnant women,01EPIReport(Routinevaccination): TT2 dose (15-49y women),01EPIReport(Routinevaccination): TT2 dose pregnant women,01EPIReport(Routinevaccination): TT3 dose (15-49y women),01EPIReport(Routinevaccination): TT3 dose pregnant women,01EPIReport(Routinevaccination): TT4 dose (15-49y women),01EPIReport(Routinevaccination): TT4 dose pregnant women,01EPIReport(Routinevaccination): TT5 dose (15-49y women),01EPIReport(Routinevaccination): TT5 dose pregnant women,01EPIReport(Routinevaccination): fIPV1 given (0-11m),01EPIReport(Routinevaccination): fIPV2 given (0-11m),08IMCI: IMCI Anemia (0 - 5 years),08IMCI: IMCI Breast Feed within 1 hour of birth,08IMCI: IMCI Child Injury,08IMCI: IMCI Complementary Feeding (6-23 months),08IMCI: IMCI Cough & Cold no Pneumonia,08IMCI: IMCI Diarrhea,08IMCI: IMCI Drowning,08IMCI: IMCI Ear problem,08IMCI: IMCI Exclusive breast feeding,08IMCI: IMCI Female,08IMCI: IMCI Fever-malaria,08IMCI: IMCI Fever-malaria Unlikely,08IMCI: IMCI Fever-no malaria,08IMCI: IMCI Low Birth Weight,08IMCI: IMCI Male,08IMCI: IMCI Measles,08IMCI: IMCI Moderate Acute Malnutrition,08IMCI: IMCI Other Disease,08IMCI: IMCI Pneumonia,08IMCI: IMCI Protein & energy malnutrition (PEM),08IMCI: IMCI Pus draining from Umbilicus,08IMCI: IMCI Referral1,08IMCI: IMCI Severe Acute Malnutrition,08IMCI: IMCI Stunting (0 - 5 years),08IMCI: IMCI Underweight (0 - 5 years),08IMCI: IMCI Very Severe Disease,08IMCI: IMCI Wasting (0 - 5 years),08IMCI: IMCI counselling,07EmONC: No of newborn received skin to skin care immediate after birth,07EmONC: No.  of  postpartum  FP  method  was  used,07EmONC: No.  of mother received  ANC 1,07EmONC: No.  of mother received  ANC 2,07EmONC: No.  of mother received  ANC 3,07EmONC: No.  of mother received  ANC 4,07EmONC: No. of  neonatal  death reviewed,07EmONC: No. of  newborn received 7.1 Chlorhexidine in the umbilical cord,07EmONC: No. of Cesarean Section,07EmONC: No. of Destructive Operation,07EmONC: No. of Forceps/ Vacuum/ Breech delivery,07EmONC: No. of Live Births (LB),07EmONC: No. of Maternal Deaths(MD),07EmONC: No. of Normal Deliveries,07EmONC: No. of Safe Blood Transfusions,07EmONC: No. of Still Births,07EmONC: No. of Vaginal Deliveries with Breech or Face Presentation,07EmONC: No. of babies born with less than 2000 gm of weight,07EmONC: No. of cases of full term pregnancy with Hand or Cord Prolapse (Complication4),07EmONC: No. of cases with Antepartum Hemorrhage (Complication2),07EmONC: No. of cases with Ectopic Pregnancy (Complication8),07EmONC: No. of cases with Hydatiform Mole (Complication12),07EmONC: No. of cases with Leaking Membrane (Complication13),07EmONC: No. of cases with Post-Partum Hemorrhage (Complication11),07EmONC: No. of cases with Pre-Eclampsia/ Eclampsia (Complication3),07EmONC: No. of cases with Prolonged/ Obstructed Labor (Complication1),07EmONC: No. of cases with Puerperal Sepsis (Complication9),07EmONC: No. of cases with Ruptured Uterus (Complication5),07EmONC: No. of cases with Septic Abortion (Complication6),07EmONC: No. of cases with non-specific Abortion (Complication7),07EmONC: No. of cases with other Pregnancy/ Delivery related Complications,07EmONC: No. of cases with retained Placenta (Complication10),07EmONC: No. of genital fistula patients discharged closed and dry (Indoor),07EmONC: No. of genital fistula patients discharged with a closed fistula but with remaining incontinence (Indoor),07EmONC: No. of genital fistula patients discharged with fistula not closed (Indoor),07EmONC: No. of genital fistula repair Surgeries (OT),07EmONC: No. of mother received PNC 1 services at facility,07EmONC: No. of mother received PNC 2 services at facility,07EmONC: No. of newborn delivered in the facility referred out,07EmONC: No. of newborn initiated breastfeeding within 1 hour after birth,07EmONC: No. of newborn not breathe or cry spontaneously at birth,07EmONC: No. of newborn received PNC 1 services at facility,07EmONC: No. of newborn received PNC 2 services at facility,07EmONC: No. of newborn received delayed bath (after 3 days),07EmONC: No. of newborn resuscitated with bag-mask ventilation (after stimulation) after drying,07EmONC: No. of newborn resuscitated with stimulation only (without bag-mask ventilation) after drying,07EmONC: No. of normal deliveries with AMTSL at facility level,07EmONC: No. of other pregnancy related Surgeries,07EmONC: No. of patients Referred In,07EmONC: No. of patients Referred Out,07EmONC: No. of postpartum mother/ pregnant women referred out,07EmONC: No. of pregnant mother admitted for delivery or obstructed complication in facility,07EmONC: No. of pregnant women received Misoprostol tablets,07EmONC: No. of total Neonatal Deaths,07EmONC: No. of women given birth between 24-34 completed gestational,07EmONC: No. of women received Post Natal Care (PNC),07EmONC: Number of  3◦ /4◦ perineal tear  (with fecal incontinence) who were discharged closed and dry,07EmONC: Number of  3◦ /4◦ perineal tear  (with fecal incontinence) who were discharged not closed,07EmONC: Number of  3◦ /4◦ perineal tear repair surgery,07EmONC: Other obstetric complications (Complication 14),07EmONC: Total No. of low birth weight babies ( less than 2500 ),07EmONC: Total No. of pregnant mothers with obstetric complication,07EmONC: no. of normal deliveries with Misoprostol,06EPIUpazilaSupply: upazilla_epi_BCG diluent_supplied1,06EPIUpazilaSupply: upazilla_epi_BCG vial_supplied1,06EPIUpazilaSupply: upazilla_epi_IPV vial_supplied1,06EPIUpazilaSupply: upazilla_epi_MR diluent_supplied1,06EPIUpazilaSupply: upazilla_epi_MR vial_supplied1,06EPIUpazilaSupply: upazilla_epi_OPV vial_supplied1,06EPIUpazilaSupply: upazilla_epi_PCV vial_supplied1,06EPIUpazilaSupply: upazilla_epi_Pentavalent vial_supplied1,06EPIUpazilaSupply: upazilla_epi_Syringe (0.05 ml) supplied1,06EPIUpazilaSupply: upazilla_epi_Syringe (0.1 ml) supplied1,06EPIUpazilaSupply: upazilla_epi_Syringe (0.5 ml) supplied1,06EPIUpazilaSupply: upazilla_epi_Syringe (3 ml) supplied1,06EPIUpazilaSupply: upazilla_epi_Syringe (5 ml) supplied1,06EPIUpazilaSupply: upazilla_epi_TT vial_supplied1,10KMC: Babies born in facility received KMC,10KMC: Babies died during KMC,10KMC: Babies received KMC,10KMC: Discharged after KMC as per protocol,10KMC: Discharged after KMC on request,10KMC: MBFFI|Number of LBW given KMC,10KMC: Received KMC and 1st followed up,10KMC: Received KMC and 2nd followed up,10KMC: Received KMC and 3rd followed up,10KMC: Received KMC and 4th followed up,10KMC: Received KMC and referred/discontinued,09AdolescentHealth: # of Adolescent girls using sanitary napkin,09AdolescentHealth: # of Adolescent girls using sanitary napkin (Marital status),09AdolescentHealth: # of Adolescent referred from Adolescent clubs & others,09AdolescentHealth: # of Adolescent referred from Educational Institute,09AdolescentHealth: # of Adolescents measured as an under-weight,09AdolescentHealth: # of Adolescents measured as an under-weight (Marital status),09AdolescentHealth: # of Adolescents received Counselling for RTI/STI,09AdolescentHealth: # of Adolescents received Counselling for RTI/STI (Marital status),09AdolescentHealth: # of Adolescents received Counselling for the changes during puberty / Adolescents period,09AdolescentHealth: # of Adolescents received Iron & Folic acid,09AdolescentHealth: # of Adolescents received Iron & Folic acid (Marital status),09AdolescentHealth: # of Adolescents received treatment for RTI/STI,09AdolescentHealth: # of Adolescents received treatment for RTI/STI (Marital status),09AdolescentHealth: # of Adolescents who knows about legal age of marriage,09AdolescentHealth: # of adolescents received services from facility,09AdolescentHealth: # of adolescents received services from facility (Marital status),09AdolescentHealth: # of sexually active adolescents using contraceptive methods,11EMEN(MBFFI): MBFFI|# Pregnant women received folic acid in 1st trimester,11EMEN(MBFFI): MBFFI|# delivered newborns for which weight was measured,11EMEN(MBFFI): MBFFI|# newborns received 3rd PNC,11EMEN(MBFFI): MBFFI|# newborns received 4th PNC,11EMEN(MBFFI): MBFFI|# newborns whose cord clamped between 1-3 min after birth,11EMEN(MBFFI): MBFFI|# of  full term newborns died in SCANU/NSU (outborn),11EMEN(MBFFI): MBFFI|# of WIT meetings took place(total) in a facility,11EMEN(MBFFI): MBFFI|# of deaths preterm newborns(inborn),11EMEN(MBFFI): MBFFI|# of early (0-7 days)newborns deaths of preterm babies delivered in facility,11EMEN(MBFFI): MBFFI|# of early(0-7 days) newborns deaths of full term babies delivered in facility,11EMEN(MBFFI): MBFFI|# of late(8-28 days) newborns deaths out of full term babies  (inborn),11EMEN(MBFFI): MBFFI|# of newborns for whom additional support for BF is provided(inborn),11EMEN(MBFFI): MBFFI|# of newborns for whom additional support for BF is provided(outborn),11EMEN(MBFFI): MBFFI|# of pregnant  women with  ruptured membrane given antibiotics,"11EMEN(MBFFI): MBFFI|# of pregnant women had minimal investigations (blood group and rh typing, urine sugar/ urine albumin, Hb, USG) during ANC",11EMEN(MBFFI): MBFFI|# of preterm newborns died in facility in SCANU/NSU (outborn),11EMEN(MBFFI): MBFFI|# postpartum mothers received 1st PNC,11EMEN(MBFFI): MBFFI|# postpartum mothers received 2nd PNC,11EMEN(MBFFI): MBFFI|# postpartum mothers received 3rd PNC,11EMEN(MBFFI): MBFFI|# postpartum mothers received 4th  PNC,11EMEN(MBFFI): MBFFI|# postpartum mothers received counseling including BF  afetr delivery/before discharge,11EMEN(MBFFI): MBFFI|# postpartum newborns  received 2nd PNC,11EMEN(MBFFI): MBFFI|# postpartum newborns received 1st PNC,11EMEN(MBFFI): MBFFI|# pregnant women counseled for newborn care including   breastfeeding,11EMEN(MBFFI): MBFFI|# pregnant women for whom appropriate action was taken for any abnormality detected by partograph,11EMEN(MBFFI): MBFFI|# pregnant women received 10 units of oxytocin within 1 min of all deliveries,11EMEN(MBFFI): MBFFI|# pregnant women received TT during ANC,11EMEN(MBFFI): MBFFI|# pregnant women who are poor and received financial support/free services,11EMEN(MBFFI): MBFFI|# pregnant women with  puerperal sepsis with triple  antibiotics,11EMEN(MBFFI): MBFFI|# pregnant women with labour pain rapidly assessed within 30 min of arrival,11EMEN(MBFFI): MBFFI|# pregnant women with prolongd labour managed as per guideline,11EMEN(MBFFI): MBFFI|# premature newborns(inborn )  referred out,11EMEN(MBFFI): MBFFI|# sick newborns (inborn ) managed in NSU/SCANU,11EMEN(MBFFI): MBFFI|# sick newborns(inborn) referred,11EMEN(MBFFI): MBFFI|# women in labour whose partograph was done,11EMEN(MBFFI): MBFFI|ANC service provided as per EMEN standards,11EMEN(MBFFI): MBFFI|Antibiotics for newborn sepsis (inborn and outborn),11EMEN(MBFFI): MBFFI|Antibiotics for newborn sepsis (inborn),11EMEN(MBFFI): MBFFI|Facility Deliveries by EMEN standards amongst all deliveries,11EMEN(MBFFI): MBFFI|Facility Deliveries done following  EMEN standards,11EMEN(MBFFI): MBFFI|Facility LBWs amongst delivered,11EMEN(MBFFI): MBFFI|No. of  MNH work Improvement committee meeting,11EMEN(MBFFI): MBFFI|No. of  MNH work Improvement committee meeting with proper resolution,11EMEN(MBFFI): MBFFI|No. of  Quality Improvement committee meeting,11EMEN(MBFFI): MBFFI|No. of  Quality Improvement committee meeting with proper resolution,11EMEN(MBFFI): MBFFI|No. of neonatal sepsis cases managed with antibiotics,11EMEN(MBFFI): MBFFI|No. of ongoing PDCA,11EMEN(MBFFI): MBFFI|No. of women given birth between 24-34 completed gestational week,11EMEN(MBFFI): MBFFI|Number of   delivered newborns in facility given  ENC,11EMEN(MBFFI): MBFFI|Number of  full term  babies born in facility,11EMEN(MBFFI): MBFFI|Number of  pre term  babies born in facility,11EMEN(MBFFI): MBFFI|Number of LBW given KMC,11EMEN(MBFFI): MBFFI|Number of facility maternal deaths audited,11EMEN(MBFFI): MBFFI|Number of facility neonatal deaths audited,11EMEN(MBFFI): MBFFI|Number of facility perinatal deaths audited,11EMEN(MBFFI): MBFFI|Number of neonatal deaths (inborns),11EMEN(MBFFI): MBFFI|Number of newborns dried immediately after birth,11EMEN(MBFFI): MBFFI|Number of pregnant women with APH managed as per guideline,11EMEN(MBFFI): MBFFI|Number of pregnant women with delivery or obstructed complication refered out,11EMEN(MBFFI): MBFFI|Number of pregnant women with preeclampsia/eclampsia managed according to guideline,11EMEN(MBFFI): MBFFI|Number of sick newborns (inborn and outborn)managed in NSU/SCANU,11EMEN(MBFFI): MBFFI|Total inborn newborn sepsis cases in facility (inborn and outborn),11EMEN(MBFFI): MBFFI|Total newborn sepsis cases in facility,11EMEN(MBFFI): MBFFI|Total newborn sepsis cases in facility (inborn ),03EPIDistrictStock: dist_epi_Brush Crubbing_available stock,03EPIDistrictStock: dist_epi_Carry bag_available stock,03EPIDistrictStock: dist_epi_Cotton 100gm_available stock,03EPIDistrictStock: dist_epi_Duster_available stock,03EPIDistrictStock: dist_epi_Moni Table Cloth_available stock,03EPIDistrictStock: dist_epi_Plastic Bowl_available stock,03EPIDistrictStock: dist_epi_Scissior_available stock,03EPIDistrictStock: dist_epi_Soap Box_available stock
Abhaynagar Upazila,2065.0,1328.0,3700.0,3494.0,2130.0,1328.0,1639,203836.0,3627.0,4200.0,4450.0,5800.0,6352.0,184.0,50.0,42.0,176.0,123.0,153.0,46.0,22.0,291.0,510.0,525.0,456.0,2099.0,1163.0,4350.0,4099.0,2099.0,1263.0,4350.0,4099.0,804.0,796.0,1199.0,804.0,796.0,1100.0,1202.0,45.0,0.0,43.0,45.0,3257.0,179.9,5400.0,4925.0,8633.0,1944.0,0.0,8100.0,8800.0,7533.0,20161.0,14927.0,28572.0,28223.0,3513.0,3275.0,750.0,250.0,9565.0,4590.0,8040.0,7975.0,400.0,7300.0,6400.0,1286444.0,492600.0,24200.0,83800.0,11157.0,12961.0,3700.0,3170.0,19742.0,19360.0,3000.0,4908.0,7725.0,8880.0,6400.0,6550.0,3457.0,1465.0,3990.0,4164.0,33.0,35.0,51.0,39.0,56.0,29.0,51.0,52.0,19508.0,17508.0,300.0,2127.0,188.0,176.0,30.0,42.0,154.0,156.0,46.0,24.0,9986.0,3410.0,1917.0,215.0,4343.0,13880.0,4521.0,4521.0,29.0,5197.0,4335.0,,,4335.0,4367.0,190.0,8532.0,0.0,9003.0,0.0,9540.0,0.0,0.0,4915.0,,4979.0,,5455.0,,9458.0,0.0,9519.0,0.0,5012.0,,4093.0,591.0,4553.0,593.0,6334.0,436.0,6067.0,449.0,7110.0,658.0,4461.0,4560.0,846.0,8281.0,275.0,8407.0,6849.0,3068.0,31.0,1109.0,5557.0,11317.0,0.0,,6615.0,78.0,16661.0,0.0,352.0,12073.0,880.0,,,2478.0,135.0,109.0,852.0,956.0,82.0,509.0,565.0,,12025.0,249.0,131.0,165.0,,565.0,503.0,,0.0,1107.0,0.0,614.0,177.0,19.0,5.0,19.0,2.0,3.0,0.0,1.0,85.0,6.0,12.0,98.0,4.0,1.0,80.0,163.0,177.0,55.0,,,,,1238.0,540.0,1.0,565.0,69.0,374.0,104.0,,41.0,311.0,306.0,244.0,27.0,4.0,5.0,2221.0,0.0,0.0,82.0,695.0,,,,45.0,35.0,79.0,0.0,1900.0,1900.0,525.0,2300.0,2500.0,2500.0,8800.0,15572.0,3900.0,7300.0,25400.0,0.0,300.0,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adamdighi Upazila,1970.0,0.0,3170.0,3129.0,1969.0,0.0,,3170.0,3129.0,10550.0,0.0,8000.0,7900.0,28.0,47.0,45.0,121.0,412.0,30.0,46.0,31.0,253.0,305.0,,293.0,3606.0,10.0,3750.0,3756.0,2955.0,0.0,3750.0,3716.0,1086.0,0.0,1234.0,1086.0,0.0,1150.0,1234.0,0.0,22.0,99.0,2546.0,3662.0,0.0,3950.0,3931.0,7725.0,6033.0,0.0,5800.0,,5618.0,16821.0,0.0,22148.0,22077.0,3126.0,0.0,400.0,401.0,16620.0,0.0,7800.0,7420.0,6050.0,6200.0,6450.0,351700.0,0.0,72400.0,71700.0,11470.0,0.0,2300.0,2800.0,19730.0,0.0,4600.0,4425.0,78800.0,0.0,11000.0,9300.0,3511.0,0.0,3218.0,3288.0,427.0,2.0,69.0,45.0,290.0,1.0,60.0,54.0,41897.0,0.0,52000.0,59399.0,588.0,0.0,36.0,14.0,579.0,18.0,46.0,16.0,7469.0,5442.0,2139.0,0.0,4097.0,7945.0,4097.0,4110.0,18.0,5373.0,3794.0,571.0,,3672.0,3618.0,200.0,7479.0,0.0,7320.0,0.0,7278.0,0.0,0.0,3849.0,,3697.0,,3576.0,,7479.0,0.0,7320.0,0.0,3639.0,,3504.0,287.0,3847.0,293.0,4245.0,130.0,4146.0,170.0,4234.0,250.0,3575.0,3203.0,,486.0,44.0,6011.0,10482.0,1642.0,,169.0,2614.0,9326.0,4.0,,4000.0,,10419.0,0.0,552.0,4384.0,972.0,,,971.0,,10.0,145.0,178.0,,11402.0,260.0,,1056.0,113.0,83.0,44.0,,275.0,127.0,,0.0,365.0,0.0,238.0,37.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,277.0,194.0,,275.0,1.0,276.0,193.0,30.0,,184.0,16.0,0.0,6.0,0.0,3.0,278.0,0.0,0.0,,90.0,,,,,,23.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
