Organisation unit,01EPIReport(Routinevaccination): BCG given (0-11m),01EPIReport(Routinevaccination): EPI Birth Registration done,01EPIReport(Routinevaccination): EPI FWA,01EPIReport(Routinevaccination): EPI Gavi_Vol,01EPIReport(Routinevaccination): EPI HA,01EPIReport(Routinevaccination): EPI Infant Monthly Target,01EPIReport(Routinevaccination): EPI Session Held,01EPIReport(Routinevaccination): EPI Session Planned,01EPIReport(Routinevaccination): EPI U1 Death,01EPIReport(Routinevaccination): EPI Women Given Vitamin A Dose,01EPIReport(Routinevaccination): Fully Immunized Child,01EPIReport(Routinevaccination): MR given 0-11m,01EPIReport(Routinevaccination): MR given 15-18m,01EPIReport(Routinevaccination): OPV 0 given (0-11m),01EPIReport(Routinevaccination): OPV 1 given (0-11),01EPIReport(Routinevaccination): OPV 1 given (12-23m),01EPIReport(Routinevaccination): OPV 2 given (0-11m),01EPIReport(Routinevaccination): OPV 2 given (12-23m),01EPIReport(Routinevaccination): OPV 3 given (0-11m),01EPIReport(Routinevaccination): OPV 3 given (12-23m),01EPIReport(Routinevaccination): OPV 4 given (12-23m),01EPIReport(Routinevaccination): PCV1 given 0-11m,01EPIReport(Routinevaccination): PCV1 given 12-23m,01EPIReport(Routinevaccination): PCV2 given 0-11m,01EPIReport(Routinevaccination): PCV2 given 12-23m,01EPIReport(Routinevaccination): PCV3 given 0-11m,01EPIReport(Routinevaccination): PCV3 given 12-23m,01EPIReport(Routinevaccination): Penta 1 given (0-11m),01EPIReport(Routinevaccination): Penta 1 given (12-23m),01EPIReport(Routinevaccination): Penta 2 given (0-11m),01EPIReport(Routinevaccination): Penta 2 given (12-23m),01EPIReport(Routinevaccination): Penta 3 given 0-11m,01EPIReport(Routinevaccination): Penta 3 given 12-23m,01EPIReport(Routinevaccination): TT1 dose (15-49y women),01EPIReport(Routinevaccination): TT1 dose pregnant women,01EPIReport(Routinevaccination): TT2 dose (15-49y women),01EPIReport(Routinevaccination): TT2 dose pregnant women,01EPIReport(Routinevaccination): TT3 dose (15-49y women),01EPIReport(Routinevaccination): TT3 dose pregnant women,01EPIReport(Routinevaccination): TT4 dose (15-49y women),01EPIReport(Routinevaccination): TT4 dose pregnant women,01EPIReport(Routinevaccination): TT5 dose (15-49y women),01EPIReport(Routinevaccination): TT5 dose pregnant women,01EPIReport(Routinevaccination): fIPV1 given (0-11m),01EPIReport(Routinevaccination): fIPV2 given (0-11m),02EPIUpazilaStock: upazilla_epi_BCG Diluent previous stock,02EPIUpazilaStock: upazilla_epi_BCG Diluent_damaged,02EPIUpazilaStock: upazilla_epi_BCG Diluent_receive,02EPIUpazilaStock: upazilla_epi_BCG Diluent_used,02EPIUpazilaStock: upazilla_epi_BCG vial previous stock,02EPIUpazilaStock: upazilla_epi_BCG vial_damaged,02EPIUpazilaStock: upazilla_epi_BCG vial_lot number1,02EPIUpazilaStock: upazilla_epi_BCG vial_receive,02EPIUpazilaStock: upazilla_epi_BCG vial_used,02EPIUpazilaStock: upazilla_epi_Child Card previous stock,02EPIUpazilaStock: upazilla_epi_Child Card_damaged,02EPIUpazilaStock: upazilla_epi_Child Card_receive,02EPIUpazilaStock: upazilla_epi_Child Card_used,02EPIUpazilaStock: upazilla_epi_Child Report Book_damaged,02EPIUpazilaStock: upazilla_epi_Child Report Book_receive,02EPIUpazilaStock: upazilla_epi_Child Report Book_used,02EPIUpazilaStock: upazilla_epi_Child Report Bookprevious stock,02EPIUpazilaStock: upazilla_epi_Child register previous stock,02EPIUpazilaStock: upazilla_epi_Child register_damaged,02EPIUpazilaStock: upazilla_epi_Child register_receive,02EPIUpazilaStock: upazilla_epi_Child register_used,02EPIUpazilaStock: upazilla_epi_IPV vial previous stock,02EPIUpazilaStock: upazilla_epi_IPV vial_receive,02EPIUpazilaStock: upazilla_epi_IPV vial_supplied1,02EPIUpazilaStock: upazilla_epi_IPV vial_used,02EPIUpazilaStock: upazilla_epi_MR Diluent previous stock,02EPIUpazilaStock: upazilla_epi_MR Diluent_damaged,02EPIUpazilaStock: upazilla_epi_MR Diluent_receive,02EPIUpazilaStock: upazilla_epi_MR Diluent_used,02EPIUpazilaStock: upazilla_epi_MR vial previous stock,02EPIUpazilaStock: upazilla_epi_MR vial_damaged,02EPIUpazilaStock: upazilla_epi_MR vial_receive,02EPIUpazilaStock: upazilla_epi_MR vial_used,02EPIUpazilaStock: upazilla_epi_Measles Diluent previous stock,02EPIUpazilaStock: upazilla_epi_Measles Diluent_damaged,02EPIUpazilaStock: upazilla_epi_Measles Diluent_used,02EPIUpazilaStock: upazilla_epi_Measles vial previous stock,02EPIUpazilaStock: upazilla_epi_Measles vial_damaged,02EPIUpazilaStock: upazilla_epi_Measles vial_receive,02EPIUpazilaStock: upazilla_epi_Measles vial_used,02EPIUpazilaStock: upazilla_epi_Moni Flag_damaged,02EPIUpazilaStock: upazilla_epi_Moni Flag_receive,02EPIUpazilaStock: upazilla_epi_Moni Flag_used,02EPIUpazilaStock: upazilla_epi_Moni_Flag_previous_stock,02EPIUpazilaStock: upazilla_epi_OPV vial previous stock,02EPIUpazilaStock: upazilla_epi_OPV vial_damaged,02EPIUpazilaStock: upazilla_epi_OPV vial_receive,02EPIUpazilaStock: upazilla_epi_OPV vial_used,02EPIUpazilaStock: upazilla_epi_PCV need,02EPIUpazilaStock: upazilla_epi_PCV vial previous stock,02EPIUpazilaStock: upazilla_epi_PCV vial_damaged,02EPIUpazilaStock: upazilla_epi_PCV vial_receive,02EPIUpazilaStock: upazilla_epi_PCV vial_supplied1,02EPIUpazilaStock: upazilla_epi_PCV vial_used,02EPIUpazilaStock: upazilla_epi_Pentavalent vial previous stock,02EPIUpazilaStock: upazilla_epi_Pentavalent vial_damaged,02EPIUpazilaStock: upazilla_epi_Pentavalent vial_receive,02EPIUpazilaStock: upazilla_epi_Pentavalent vial_used,02EPIUpazilaStock: upazilla_epi_Safety Box previous stock,02EPIUpazilaStock: upazilla_epi_Safety Box_damaged,02EPIUpazilaStock: upazilla_epi_Safety Box_receive,02EPIUpazilaStock: upazilla_epi_Safety Box_used,02EPIUpazilaStock: upazilla_epi_Syringe (0.05 ml) previous stock,02EPIUpazilaStock: upazilla_epi_Syringe (0.05 ml)_damaged,02EPIUpazilaStock: upazilla_epi_Syringe (0.05 ml)_receive,02EPIUpazilaStock: upazilla_epi_Syringe (0.05 ml)_used,02EPIUpazilaStock: upazilla_epi_Syringe (0.1 ml) previous stock,02EPIUpazilaStock: upazilla_epi_Syringe (0.1 ml)_receive,02EPIUpazilaStock: upazilla_epi_Syringe (0.1 ml)_used,02EPIUpazilaStock: upazilla_epi_Syringe (0.5 ml) previous stock,02EPIUpazilaStock: upazilla_epi_Syringe (0.5 ml)_damaged,02EPIUpazilaStock: upazilla_epi_Syringe (0.5 ml)_receive,02EPIUpazilaStock: upazilla_epi_Syringe (0.5 ml)_used,02EPIUpazilaStock: upazilla_epi_Syringe (3 ml) previous stock,02EPIUpazilaStock: upazilla_epi_Syringe (3 ml)_damaged,02EPIUpazilaStock: upazilla_epi_Syringe (3 ml)_receive,02EPIUpazilaStock: upazilla_epi_Syringe (3 ml)_used,02EPIUpazilaStock: upazilla_epi_Syringe (5 ml) previous stock,02EPIUpazilaStock: upazilla_epi_Syringe (5 ml)_damaged,02EPIUpazilaStock: upazilla_epi_Syringe (5 ml)_receive,02EPIUpazilaStock: upazilla_epi_Syringe (5 ml)_used,02EPIUpazilaStock: upazilla_epi_TT Card previous stock,02EPIUpazilaStock: upazilla_epi_TT Card_damaged,02EPIUpazilaStock: upazilla_epi_TT Card_received,02EPIUpazilaStock: upazilla_epi_TT Card_used,02EPIUpazilaStock: upazilla_epi_TT vial previous stock,02EPIUpazilaStock: upazilla_epi_TT vial_damaged,02EPIUpazilaStock: upazilla_epi_TT vial_receive,02EPIUpazilaStock: upazilla_epi_TT vial_used,02EPIUpazilaStock: upazilla_epi_Tally Book (Women) previous stock,02EPIUpazilaStock: upazilla_epi_Tally Book (Women)_damaged,02EPIUpazilaStock: upazilla_epi_Tally Book (Women)_receive,02EPIUpazilaStock: upazilla_epi_Tally Book (Women)_used,02EPIUpazilaStock: upazilla_epi_Tally Book (child) previous stock,02EPIUpazilaStock: upazilla_epi_Tally Book (child)_damaged,02EPIUpazilaStock: upazilla_epi_Tally Book (child)_receive,02EPIUpazilaStock: upazilla_epi_Tally Book (child)_used,02EPIUpazilaStock: upazilla_epi_Vitamin A Capsule previous stock,02EPIUpazilaStock: upazilla_epi_Vitamin A Capsule_damaged,02EPIUpazilaStock: upazilla_epi_Vitamin A Capsule_receive,02EPIUpazilaStock: upazilla_epi_Vitamin A Capsule_used,02EPIUpazilaStock: upazilla_epi_Women Report Book previous stock,02EPIUpazilaStock: upazilla_epi_Women Report Book_damaged,02EPIUpazilaStock: upazilla_epi_Women Report Book_receive,02EPIUpazilaStock: upazilla_epi_Women Report Book_used,02EPIUpazilaStock: upazilla_epi_Women register previous stock,02EPIUpazilaStock: upazilla_epi_Women register_damaged,02EPIUpazilaStock: upazilla_epi_Women register_receive,02EPIUpazilaStock: upazilla_epi_Women register_used,08IMCI: IMCI Anemia (0 - 5 years),08IMCI: IMCI Breast Feed within 1 hour of birth,08IMCI: IMCI Child Injury,08IMCI: IMCI Complementary Feeding (6-23 months),08IMCI: IMCI Cough & Cold no Pneumonia,08IMCI: IMCI Diarrhea,08IMCI: IMCI Drowning,08IMCI: IMCI Ear problem,08IMCI: IMCI Exclusive breast feeding,08IMCI: IMCI Facilitator Training Information,08IMCI: IMCI Female,08IMCI: IMCI Fever-malaria,08IMCI: IMCI Fever-malaria Unlikely,08IMCI: IMCI Fever-no malaria,08IMCI: IMCI Low Birth Weight,08IMCI: IMCI Male,08IMCI: IMCI Measles,08IMCI: IMCI Moderate Acute Malnutrition,08IMCI: IMCI Other Disease,08IMCI: IMCI Pneumonia,08IMCI: IMCI Protein & energy malnutrition (PEM),08IMCI: IMCI Pus draining from Umbilicus,08IMCI: IMCI Referral1,08IMCI: IMCI Severe Acute Malnutrition,08IMCI: IMCI Stunting (0 - 5 years),08IMCI: IMCI Underweight (0 - 5 years),08IMCI: IMCI Very Severe Disease,08IMCI: IMCI Wasting (0 - 5 years),08IMCI: IMCI counselling,07EmONC: No of newborn received skin to skin care immediate after birth,07EmONC: No.  of  postpartum  FP  method  was  used,07EmONC: No.  of mother received  ANC 1,07EmONC: No.  of mother received  ANC 2,07EmONC: No.  of mother received  ANC 3,07EmONC: No.  of mother received  ANC 4,07EmONC: No. of  neonatal  death reviewed,07EmONC: No. of  newborn received 7.1 Chlorhexidine in the umbilical cord,07EmONC: No. of Cesarean Section,07EmONC: No. of Destructive Operation,07EmONC: No. of Forceps/ Vacuum/ Breech delivery,07EmONC: No. of Live Births (LB),07EmONC: No. of Maternal Deaths(MD),07EmONC: No. of Normal Deliveries,07EmONC: No. of Safe Blood Transfusions,07EmONC: No. of Still Births,07EmONC: No. of Vaginal Deliveries with Breech or Face Presentation,07EmONC: No. of babies born with less than 2000 gm of weight,07EmONC: No. of cases of full term pregnancy with Hand or Cord Prolapse (Complication4),07EmONC: No. of cases with Antepartum Hemorrhage (Complication2),07EmONC: No. of cases with Ectopic Pregnancy (Complication8),07EmONC: No. of cases with Hydatiform Mole (Complication12),07EmONC: No. of cases with Leaking Membrane (Complication13),07EmONC: No. of cases with Post-Partum Hemorrhage (Complication11),07EmONC: No. of cases with Pre-Eclampsia/ Eclampsia (Complication3),07EmONC: No. of cases with Prolonged/ Obstructed Labor (Complication1),07EmONC: No. of cases with Puerperal Sepsis (Complication9),07EmONC: No. of cases with Ruptured Uterus (Complication5),07EmONC: No. of cases with Septic Abortion (Complication6),07EmONC: No. of cases with non-specific Abortion (Complication7),07EmONC: No. of cases with other Pregnancy/ Delivery related Complications,07EmONC: No. of cases with retained Placenta (Complication10),07EmONC: No. of genital fistula patients discharged closed and dry (Indoor),07EmONC: No. of genital fistula patients discharged with a closed fistula but with remaining incontinence (Indoor),07EmONC: No. of genital fistula patients discharged with fistula not closed (Indoor),07EmONC: No. of genital fistula repair Surgeries (OT),07EmONC: No. of mother received PNC 1 services at facility,07EmONC: No. of mother received PNC 2 services at facility,07EmONC: No. of newborn delivered in the facility referred out,07EmONC: No. of newborn initiated breastfeeding within 1 hour after birth,07EmONC: No. of newborn not breathe or cry spontaneously at birth,07EmONC: No. of newborn received PNC 1 services at facility,07EmONC: No. of newborn received PNC 2 services at facility,07EmONC: No. of newborn received delayed bath (after 3 days),07EmONC: No. of newborn resuscitated with bag-mask ventilation (after stimulation) after drying,07EmONC: No. of newborn resuscitated with stimulation only (without bag-mask ventilation) after drying,07EmONC: No. of normal deliveries with AMTSL at facility level,07EmONC: No. of other pregnancy related Surgeries,07EmONC: No. of patients Referred In,07EmONC: No. of patients Referred Out,07EmONC: No. of postpartum mother/ pregnant women referred out,07EmONC: No. of pregnant mother admitted for delivery or obstructed complication in facility,07EmONC: No. of pregnant women received Misoprostol tablets,07EmONC: No. of total Neonatal Deaths,07EmONC: No. of women given birth between 24-34 completed gestational,07EmONC: No. of women received Post Natal Care (PNC),07EmONC: Number of  3◦ /4◦ perineal tear  (with fecal incontinence) who were discharged closed and dry,07EmONC: Number of  3◦ /4◦ perineal tear  (with fecal incontinence) who were discharged not closed,07EmONC: Number of  3◦ /4◦ perineal tear repair surgery,07EmONC: Other obstetric complications (Complication 14),07EmONC: Total No. of low birth weight babies ( less than 2500 ),07EmONC: Total No. of pregnant mothers with obstetric complication,07EmONC: no. of normal deliveries with Misoprostol,06EPIUpazilaSupply: upazilla_epi_BCG diluent_supplied1,06EPIUpazilaSupply: upazilla_epi_BCG vial_supplied1,06EPIUpazilaSupply: upazilla_epi_IPV vial_supplied1,06EPIUpazilaSupply: upazilla_epi_MR diluent_supplied1,06EPIUpazilaSupply: upazilla_epi_MR vial_supplied1,06EPIUpazilaSupply: upazilla_epi_OPV vial_supplied1,06EPIUpazilaSupply: upazilla_epi_PCV vial_supplied1,06EPIUpazilaSupply: upazilla_epi_Pentavalent vial_supplied1,06EPIUpazilaSupply: upazilla_epi_Syringe (0.05 ml) supplied1,06EPIUpazilaSupply: upazilla_epi_Syringe (0.1 ml) supplied1,06EPIUpazilaSupply: upazilla_epi_Syringe (0.5 ml) supplied1,06EPIUpazilaSupply: upazilla_epi_Syringe (3 ml) supplied1,06EPIUpazilaSupply: upazilla_epi_Syringe (5 ml) supplied1,06EPIUpazilaSupply: upazilla_epi_TT vial_supplied1,10KMC: Babies born in facility received KMC,10KMC: Babies died during KMC,10KMC: Babies received KMC,10KMC: Discharged after KMC as per protocol,10KMC: Discharged after KMC on request,10KMC: MBFFI|Number of LBW given KMC,10KMC: Received KMC and 1st followed up,10KMC: Received KMC and 2nd followed up,10KMC: Received KMC and 3rd followed up,10KMC: Received KMC and 4th followed up,10KMC: Received KMC and referred/discontinued,09AdolescentHealth: # of Adolescent girls using sanitary napkin,09AdolescentHealth: # of Adolescent girls using sanitary napkin (Marital status),09AdolescentHealth: # of Adolescent referred from Adolescent clubs & others,09AdolescentHealth: # of Adolescent referred from Educational Institute,09AdolescentHealth: # of Adolescents measured as an under-weight,09AdolescentHealth: # of Adolescents measured as an under-weight (Marital status),09AdolescentHealth: # of Adolescents received Counselling for RTI/STI,09AdolescentHealth: # of Adolescents received Counselling for RTI/STI (Marital status),09AdolescentHealth: # of Adolescents received Counselling for the changes during puberty / Adolescents period,09AdolescentHealth: # of Adolescents received Iron & Folic acid,09AdolescentHealth: # of Adolescents received Iron & Folic acid (Marital status),09AdolescentHealth: # of Adolescents received treatment for RTI/STI,09AdolescentHealth: # of Adolescents received treatment for RTI/STI (Marital status),09AdolescentHealth: # of Adolescents who knows about legal age of marriage,09AdolescentHealth: # of adolescents received services from facility,09AdolescentHealth: # of adolescents received services from facility (Marital status),09AdolescentHealth: # of sexually active adolescents using contraceptive methods,11EMEN(MBFFI): MBFFI|# Pregnant women received folic acid in 1st trimester,11EMEN(MBFFI): MBFFI|# delivered newborns for which weight was measured,11EMEN(MBFFI): MBFFI|# newborns received 3rd PNC,11EMEN(MBFFI): MBFFI|# newborns received 4th PNC,11EMEN(MBFFI): MBFFI|# newborns whose cord clamped between 1-3 min after birth,11EMEN(MBFFI): MBFFI|# of  full term newborns died in SCANU/NSU (outborn),11EMEN(MBFFI): MBFFI|# of WIT meetings took place(total) in a facility,11EMEN(MBFFI): MBFFI|# of deaths preterm newborns(inborn),11EMEN(MBFFI): MBFFI|# of early (0-7 days)newborns deaths of preterm babies delivered in facility,11EMEN(MBFFI): MBFFI|# of early(0-7 days) newborns deaths of full term babies delivered in facility,11EMEN(MBFFI): MBFFI|# of late(8-28 days) newborns deaths out of full term babies  (inborn),11EMEN(MBFFI): MBFFI|# of newborns for whom additional support for BF is provided(inborn),11EMEN(MBFFI): MBFFI|# of newborns for whom additional support for BF is provided(outborn),11EMEN(MBFFI): MBFFI|# of pregnant  women with  ruptured membrane given antibiotics,"11EMEN(MBFFI): MBFFI|# of pregnant women had minimal investigations (blood group and rh typing, urine sugar/ urine albumin, Hb, USG) during ANC",11EMEN(MBFFI): MBFFI|# of preterm newborns died in facility in SCANU/NSU (outborn),11EMEN(MBFFI): MBFFI|# postpartum mothers received 1st PNC,11EMEN(MBFFI): MBFFI|# postpartum mothers received 2nd PNC,11EMEN(MBFFI): MBFFI|# postpartum mothers received 3rd PNC,11EMEN(MBFFI): MBFFI|# postpartum mothers received 4th  PNC,11EMEN(MBFFI): MBFFI|# postpartum mothers received counseling including BF  afetr delivery/before discharge,11EMEN(MBFFI): MBFFI|# postpartum newborns  received 2nd PNC,11EMEN(MBFFI): MBFFI|# postpartum newborns received 1st PNC,11EMEN(MBFFI): MBFFI|# pregnant women counseled for newborn care including   breastfeeding,11EMEN(MBFFI): MBFFI|# pregnant women for whom appropriate action was taken for any abnormality detected by partograph,11EMEN(MBFFI): MBFFI|# pregnant women received 10 units of oxytocin within 1 min of all deliveries,11EMEN(MBFFI): MBFFI|# pregnant women received TT during ANC,11EMEN(MBFFI): MBFFI|# pregnant women who are poor and received financial support/free services,11EMEN(MBFFI): MBFFI|# pregnant women with  puerperal sepsis with triple  antibiotics,11EMEN(MBFFI): MBFFI|# pregnant women with labour pain rapidly assessed within 30 min of arrival,11EMEN(MBFFI): MBFFI|# pregnant women with prolongd labour managed as per guideline,11EMEN(MBFFI): MBFFI|# premature newborns(inborn )  referred out,11EMEN(MBFFI): MBFFI|# sick newborns (inborn ) managed in NSU/SCANU,11EMEN(MBFFI): MBFFI|# sick newborns(inborn) referred,11EMEN(MBFFI): MBFFI|# women in labour whose partograph was done,11EMEN(MBFFI): MBFFI|ANC service provided as per EMEN standards,11EMEN(MBFFI): MBFFI|Antibiotics for newborn sepsis (inborn and outborn),11EMEN(MBFFI): MBFFI|Antibiotics for newborn sepsis (inborn),11EMEN(MBFFI): MBFFI|Facility Deliveries by EMEN standards amongst all deliveries,11EMEN(MBFFI): MBFFI|Facility Deliveries done following  EMEN standards,11EMEN(MBFFI): MBFFI|Facility LBWs amongst delivered,11EMEN(MBFFI): MBFFI|No. of  MNH work Improvement committee meeting,11EMEN(MBFFI): MBFFI|No. of  MNH work Improvement committee meeting with proper resolution,11EMEN(MBFFI): MBFFI|No. of  Quality Improvement committee meeting,11EMEN(MBFFI): MBFFI|No. of  Quality Improvement committee meeting with proper resolution,11EMEN(MBFFI): MBFFI|No. of neonatal sepsis cases managed with antibiotics,11EMEN(MBFFI): MBFFI|No. of ongoing PDCA,11EMEN(MBFFI): MBFFI|No. of women given birth between 24-34 completed gestational week,11EMEN(MBFFI): MBFFI|Number of   delivered newborns in facility given  ENC,11EMEN(MBFFI): MBFFI|Number of  full term  babies born in facility,11EMEN(MBFFI): MBFFI|Number of  pre term  babies born in facility,11EMEN(MBFFI): MBFFI|Number of LBW given KMC,11EMEN(MBFFI): MBFFI|Number of facility maternal deaths audited,11EMEN(MBFFI): MBFFI|Number of facility neonatal deaths audited,11EMEN(MBFFI): MBFFI|Number of facility perinatal deaths audited,11EMEN(MBFFI): MBFFI|Number of neonatal deaths (inborns),11EMEN(MBFFI): MBFFI|Number of newborns dried immediately after birth,11EMEN(MBFFI): MBFFI|Number of pregnant women with APH managed as per guideline,11EMEN(MBFFI): MBFFI|Number of pregnant women with delivery or obstructed complication refered out,11EMEN(MBFFI): MBFFI|Number of pregnant women with preeclampsia/eclampsia managed according to guideline,11EMEN(MBFFI): MBFFI|Number of sick newborns (inborn and outborn)managed in NSU/SCANU,11EMEN(MBFFI): MBFFI|Total inborn newborn sepsis cases in facility (inborn and outborn),11EMEN(MBFFI): MBFFI|Total newborn sepsis cases in facility,11EMEN(MBFFI): MBFFI|Total newborn sepsis cases in facility (inborn )
Abhaynagar Upazila,4667.0,3410.0,723.0,215.0,1888.0,4532.0,2136.0,2136.0,29.0,1475.0,4335.0,4335.0,4367.0,76.0,4488.0,0.0,4511.0,0.0,4585.0,0.0,0.0,4488.0,,4511.0,,4585.0,,4488.0,0.0,4511.0,0.0,4585.0,,1347.0,290.0,1593.0,305.0,2894.0,194.0,2951.0,192.0,3459.0,282.0,4461.0,4560.0,780.0,0.0,1800.0,1784.0,780.0,0.0,1639,1800.0,1784.0,0.0,0.0,3000.0,3000.0,0.0,30.0,30.0,0.0,13.0,25.0,26.0,15.0,291.0,510.0,525.0,456.0,685.0,0.0,2350.0,2050.0,685.0,0.0,2350.0,2050.0,,,,,,,,0.0,0.0,43.0,0.0,1347.0,0.0,2300.0,1811.0,8633.0,1944.0,0.0,8100.0,8800.0,7533.0,4891.0,0.0,14072.0,13590.0,439.0,156.0,650.0,195.0,5475.0,975.0,3900.0,3600.0,400.0,7300.0,6400.0,61444.0,23800.0,24200.0,50600.0,847.0,695.0,300.0,1290.0,3527.0,2925.0,0.0,2258.0,25.0,0.0,3000.0,3000.0,1684.0,0.0,1890.0,1892.0,2.0,3.0,31.0,20.0,26.0,3.0,31.0,23.0,,,,,0.0,0.0,30.0,30.0,27.0,13.0,26.0,15.0,240.0,5366.0,5.0,5716.0,4573.0,2017.0,3.0,871.0,3625.0,0.0,7934.0,0.0,,3976.0,25.0,9661.0,0.0,168.0,8178.0,265.0,2.0,,1660.0,65.0,16.0,242.0,564.0,16.0,389.0,565.0,,8002.0,249.0,131.0,165.0,,565.0,221.0,,0.0,565.0,0.0,350.0,132.0,10.0,,19.0,2.0,1.0,0.0,1.0,25.0,2.0,4.0,21.0,1.0,1.0,78.0,31.0,,36.0,,,,,1238.0,540.0,1.0,565.0,69.0,374.0,104.0,,41.0,311.0,306.0,,27.0,,5.0,2221.0,,0.0,82.0,,,,,45.0,35.0,79.0,,1900.0,1900.0,525.0,2300.0,2500.0,2500.0,8800.0,15572.0,3900.0,7300.0,25400.0,0.0,300.0,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adamdighi Upazila,3502.0,2440.0,710.0,0.0,2093.0,3553.0,2093.0,2094.0,18.0,2759.0,3444.0,3377.0,3268.0,66.0,3513.0,0.0,3374.0,0.0,3349.0,0.0,0.0,3513.0,,3374.0,,3349.0,,3513.0,0.0,3374.0,0.0,3349.0,,1624.0,124.0,1753.0,118.0,2042.0,53.0,2189.0,85.0,2231.0,124.0,3575.0,3203.0,937.0,0.0,1620.0,1554.0,936.0,0.0,,1620.0,1554.0,2250.0,0.0,4000.0,4100.0,0.0,24.0,24.0,0.0,157.0,6.0,25.0,22.0,253.0,305.0,,293.0,1388.0,0.0,1800.0,1875.0,1225.0,0.0,1800.0,1875.0,,,,,,,,0.0,0.0,0.0,1380.0,1741.0,0.0,1300.0,1281.0,7725.0,6033.0,0.0,5800.0,,5618.0,7320.0,0.0,10148.0,10236.0,711.0,0.0,200.0,151.0,8170.0,0.0,4000.0,3870.0,6050.0,6200.0,6450.0,190000.0,0.0,34000.0,36000.0,5960.0,0.0,1000.0,1450.0,9730.0,0.0,2300.0,1795.0,45900.0,0.0,4000.0,1800.0,1147.0,0.0,1168.0,1196.0,138.0,2.0,35.0,22.0,19.0,1.0,25.0,24.0,,,,,326.0,0.0,24.0,13.0,307.0,0.0,25.0,10.0,,170.0,23.0,3404.0,6224.0,1040.0,,64.0,1471.0,,4941.0,0.0,,1830.0,,5374.0,0.0,6.0,1729.0,488.0,,,560.0,,,66.0,82.0,,7677.0,260.0,,966.0,113.0,83.0,44.0,,275.0,127.0,,0.0,275.0,0.0,148.0,37.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,,0.0,,,,,277.0,194.0,,275.0,1.0,276.0,193.0,30.0,,184.0,16.0,,6.0,,3.0,278.0,,0.0,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aditmari Upazila,5027.0,4261.0,579.0,200.0,2127.0,5038.0,2200.0,2200.0,0.0,3588.0,4995.0,4921.0,4995.0,561.0,5041.0,0.0,5283.0,0.0,5062.0,0.0,0.0,5041.0,,5034.0,,5073.0,,5041.0,0.0,5034.0,0.0,5062.0,,2996.0,739.0,3297.0,769.0,3863.0,588.0,3064.0,546.0,2966.0,1228.0,4581.0,4370.0,795.0,166.0,3351.0,1271.0,795.0,10.0,409,2350.0,1707.0,18200.0,0.0,23000.0,17784.0,0.0,36.0,47.0,63.0,40.0,0.0,65.0,85.0,105.0,466.0,522.0,387.0,645.0,0.0,1900.0,2011.0,621.0,0.0,1774.0,1996.0,,,,,,,,0.0,0.0,0.0,40.0,991.0,0.0,3050.0,1640.0,9819.0,1375.0,0.0,10800.0,6600.0,7823.0,4297.0,0.0,26371.0,15137.0,2400.0,0.0,875.0,1896.0,14440.0,0.0,4800.0,7350.0,57850.0,6000.0,7400.0,780650.0,0.0,66600.0,84300.0,16220.0,0.0,1200.0,4900.0,29360.0,0.0,1230.0,3750.0,105200.0,0.0,2000.0,25105.0,1767.0,0.0,2026.0,2007.0,84.0,0.0,31.0,59.0,60.0,0.0,34.0,66.0,,,,,145.0,0.0,224.0,339.0,158.0,0.0,53.0,99.0,1161.0,1212.0,1625.0,1009.0,1392.0,1812.0,3.0,834.0,944.0,,4636.0,132.0,,1827.0,189.0,5096.0,3.0,534.0,835.0,12.0,,224.0,867.0,260.0,122.0,155.0,2.0,109.0,2409.0,317.0,20.0,2782.0,91.0,63.0,40.0,,317.0,0.0,,1.0,317.0,0.0,322.0,45.0,6.0,,7.0,2.0,0.0,0.0,0.0,2.0,6.0,0.0,101.0,0.0,0.0,0.0,0.0,,3.0,4.0,,,,321.0,86.0,,317.0,3.0,317.0,86.0,57.0,4.0,4.0,305.0,,43.0,,76.0,450.0,,0.0,33.0,,,,,,39.0,125.0,,1900.0,2000.0,522.0,2050.0,2050.0,1900.0,6600.0,14208.0,2900.0,4500.0,55200.0,800.0,800.0,2080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
