   Dump For Table car_details from Database dgfpmis_ss8 on 10-25-2018 07:32
Dist_Name	MonthYear	EC	Pill	Con	Inj	IUD	Imp	PerM	PerF	TPer	TUser	CAR	
Mymensingh	July 2007	76186	31713	5844	12685	1926	3501	1261	4409	5670	61339	80.5122
Mymensingh	August 2007	80326	30292	5299	11880	1606	3241	1107	4280	5387	57705	71.8385
Mymensingh	September 2007	86210	31945	5875	12825	1949	3472	1324	4470	5794	61860	71.7550
Mymensingh	October 2007	86214	32095	5905	12923	1986	3546	1336	4328	5664	62119	72.0521
Mymensingh	November 2007	86233	32094	5995	13031	2050	3748	1726	4351	6077	62995	73.0521
Mymensingh	December 2007	85864	32174	6030	13112	2087	3856	1364	4348	5712	62971	73.3381
Mymensingh	January 2008	86272	32616	6050	13175	2137	4008	1436	4383	5819	63805	73.9579
Mymensingh	February 2008	86166	32752	6074	13305	2163	4176	1458	4407	5865	64335	74.6640
Mymensingh	March 2008	86411	33390	6028	12723	2171	4270	1474	4400	5874	64456	74.5924
Mymensingh	April 2008	85079	33513	6316	12506	2358	4176	1519	4477	5996	64865	76.2409
Mymensingh	May 2008	86527	33695	6215	12157	2319	4170	1492	4325	5817	64373	74.3964
Mymensingh	June 2008	86427	33629	6013	11942	2363	4206	1489	4369	5858	64011	74.0637
Mymensingh	July 2008	86409	33502	5324	10319	2165	4080	2102	3733	5835	61225	70.8549
Mymensingh	August 2008	86358	33003	5993	11573	2386	4314	1526	4396	5922	63191	73.1733
Mymensingh	September 2008	75313	29206	5006	9546	2051	3724	1328	4089	5417	54950	72.9622
Mymensingh	October 2008	80636	31333	5455	10450	1992	4095	1400	4241	5641	58966	73.1261
Mymensingh	November 2008	80657	31253	5438	10573	2286	4096	1451	2592	4043	57689	71.5239
Mymensingh	December 2008	80662	30965	5485	10727	3282	4098	1456	4294	5750	60307	74.7651
Mymensingh	January 2009	43604	17331	2440	5256	880	1314	828	1972	2800	30021	68.8492
Mymensingh	February 2009	80684	30925	5603	10990	2131	3905	1508	4344	5852	59406	73.6280
Mymensingh	March 2009	66106	28929	5643	11056	2157	3801	1522	4123	5645	57231	86.5746
Mymensingh	April 2009	77542	29042	5661	11136	2232	3708	1596	4164	5760	57539	74.2037
Mymensingh	May 2009	77622	29163	5756	11355	2288	2431	1636	4172	5808	56801	73.1764
Mymensingh	June 2009	77582	29177	6639	11273	2322	3363	1670	4188	5858	58632	75.5742
Mymensingh	July 2009	74080	27040	6156	10976	2718	3312	1905	4009	5914	56116	75.7505
Mymensingh	August 2009	84572	30816	6482	12700	3859	3488	1972	4431	6403	63748	75.3772
Mymensingh	September 2009	85374	30764	6527	12752	2879	3477	1992	4119	6111	62510	73.2190
Mymensingh	October 2009	84635	30940	6555	12265	2916	3395	2001	4454	6455	62526	73.8772
Mymensingh	November 2009	84650	31384	6596	11663	2975	3375	2025	4461	6486	62479	73.8086
Mymensingh	December 2009	84664	31302	6653	11769	3008	3375	2044	4473	6517	62624	73.9677
Mymensingh	January 2010	78442	29675	6024	10741	2600	3154	1804	4259	6063	58257	74.2676
Mymensingh	February 2010	78450	30125	6145	10887	2611	3147	1814	4265	6079	58994	75.1995
Mymensingh	March 2010	78455	30020	5933	11411	2663	7583	1061	4269	5330	62940	80.2243
Mymensingh	April 2010	67215	26590	6800	9189	2183	2351	1519	3677	5196	52309	77.8234
Mymensingh	May 2010	72356	28682	6814	9474	2202	2369	1551	3682	5233	54774	75.7007
Mymensingh	June 2010	27560	15810	2977	3515	668	701	808	1478	2286	25957	94.1836
Mymensingh	July 2010	48679	20617	4055	5848	1464	1715	1071	3082	4153	37852	77.7584
Mymensingh	August 2010	47069	19470	4218	5706	1156	1005	1087	1831	2918	34473	73.2393
Mymensingh	September 2010	72434	28483	6905	9604	2248	2265	1578	3692	5270	54775	75.6206
Mymensingh	October 2010	72469	28328	6893	9612	2302	2215	1589	3690	5279	54629	75.3826
Mymensingh	November 2010	72479	28328	6917	9672	2332	2199	1598	3680	5278	54726	75.5060
Mymensingh	December 2010	72635	28297	5297	8387	2094	1976	1630	3433	5063	51114	70.3710
Mymensingh	January 2011	72606	28078	7010	9955	2379	2193	1643	3678	5321	54936	75.6632
Mymensingh	February 2011	69258	24299	6973	10048	2382	2194	1714	3658	5372	51268	74.0247
Mymensingh	March 2011	72456	20217	6990	10104	2402	2177	1181	3664	4845	46735	64.5012
Mymensingh	April 2011	72511	28213	7024	10115	2398	2227	1645	3674	5319	55296	76.2588
Mymensingh	May 2011	64453	28115	7118	10094	2425	2251	1678	3674	5352	55355	85.8843
Mymensingh	June 2011	72547	28062	7188	10131	2394	4166	1719	3684	5403	57344	79.0439
Mymensingh	July 2011	72586	27834	7199	10166	2394	2271	1750	3698	5448	55312	76.2020
