   Dump For Table car_details from Database dgfpmis_ss8 on 10-25-2018 07:32
Dist_Name	MonthYear	EC	Pill	Con	Inj	IUD	Imp	PerM	PerF	TPer	TUser	CAR	
Serajganj	July 2007	30896	10015	3061	6503	642	286	283	641	924	21431	69.3650
Serajganj	August 2007	31889	10520	3375	6822	656	304	308	655	963	22640	70.9963
Serajganj	September 2007	43941	14842	4551	9446	942	471	400	820	1220	31472	71.6233
Serajganj	October 2007	57832	19817	6106	12120	1251	606	546	1226	1772	41672	72.0570
Serajganj	December 2007	47448	12188	4741	10576	1085	638	470	882	1352	30580	64.4495
Serajganj	January 2008	54453	18814	5288	11251	1214	712	508	971	1479	38758	71.1770
Serajganj	March 2008	54235	18956	4284	12038	1140	692	476	938	1414	38524	71.0316
Serajganj	April 2008	54267	19010	4124	9971	1151	710	501	940	1441	36407	67.0887
Serajganj	May 2008	54278	19007	4173	12218	1166	719	512	942	1454	38737	71.3678
Serajganj	June 2008	54295	18967	4368	11301	1215	785	541	965	1506	38142	70.2496
Serajganj	July 2008	54319	18988	4450	12394	1231	835	576	986	1562	39460	72.6449
Serajganj	August 2008	54632	19118	4716	12574	1269	854	583	989	1572	40103	73.4057
Serajganj	September 2008	54640	19129	4853	12740	1275	857	583	990	1573	40427	73.9879
Serajganj	October 2008	56029	19546	5179	13224	1323	878	600	1034	1634	41784	74.5757
Serajganj	November 2008	56046	19961	5297	13518	1371	900	615	1051	1666	42713	76.2106
Serajganj	December 2008	56046	15325	5297	13518	1371	900	615	1051	1666	38077	67.9388
Serajganj	January 2009	61102	22139	6008	14421	1516	980	655	1144	1799	46863	76.6963
Serajganj	February 2009	51388	18085	5627	12718	1367	897	621	998	1619	40313	78.4483
Serajganj	March 2009	51158	17706	5482	13082	1235	750	468	940	1408	39663	77.5304
Serajganj	April 2009	51162	17917	5704	13317	1298	755	474	941	1415	40406	78.9766
Serajganj	May 2009	51185	17975	5883	13352	1311	759	476	946	1422	40702	79.5194
Serajganj	June 2009	51185	17975	5883	13352	1311	759	476	946	1422	40702	79.5194
Serajganj	July 2009	65486	23572	8304	15318	1538	910	667	1086	1753	51395	78.4824
Serajganj	August 2009	66474	24972	7697	15699	1480	808	678	1096	1774	52430	78.8729
Serajganj	September 2009	66552	24849	7696	15668	1504	795	672	1103	1775	52287	78.5656
Serajganj	October 2009	66606	25014	7782	15468	1396	802	685	1103	1788	52250	78.4464
Serajganj	November 2009	66742	27815	8742	10651	1559	809	713	1106	1819	51395	77.0055
Serajganj	December 2009	66763	28303	7256	10783	1582	810	762	1114	1876	50610	75.8055
Serajganj	January 2010	66777	28474	7064	10745	1604	808	789	1116	1905	50600	75.7746
Serajganj	February 2010	64407	26096	6637	10372	1585	801	791	1055	1846	47337	73.4967
Serajganj	March 2010	64432	26117	6540	10377	1586	796	817	1057	1874	47290	73.3952
Serajganj	April 2010	64346	26283	6572	10392	1582	792	826	1062	1888	47509	73.8336
Serajganj	May 2010	64355	26283	6572	10392	1582	792	826	1062	1888	47509	73.8233
Serajganj	June 2010	66653	27133	6701	10025	1569	789	838	1081	1919	48136	72.2188
Serajganj	July 2010	66452	27667	7013	9822	1597	806	887	1107	1994	48899	73.5854
Serajganj	August 2010	65476	27790	7001	9778	1597	802	893	1109	2002	48970	74.7908
Serajganj	September 2010	66559	28208	7169	9765	1604	800	896	1114	2010	49556	74.4542
Serajganj	October 2010	66920	28476	7207	10073	1601	783	893	1101	1994	50134	74.9163
Serajganj	November 2010	66971	28642	7351	10441	1619	781	912	1118	2030	50864	75.9493
Serajganj	December 2010	66997	28660	7403	10373	1659	786	918	1123	2041	50922	76.0064
Serajganj	January 2011	67029	28728	7210	9613	1660	791	943	1126	2069	50071	74.7005
Serajganj	February 2011	67042	28757	7388	9667	1673	798	945	1124	2069	50352	75.1052
Serajganj	March 2011	63824	29019	7390	10696	1624	809	936	1050	1986	51524	80.7283
Serajganj	April 2011	64258	27988	7161	11123	1771	846	973	1140	2113	51002	79.3707
Serajganj	May 2011	67876	27899	7004	11029	1796	855	978	1140	2118	50701	74.6965
Serajganj	June 2011	67899	27893	7006	10929	1821	860	985	1142	2127	50636	74.5755
Serajganj	July 2011	65217	27901	7054	10902	1842	858	987	1143	2130	50687	77.7205
Serajganj	August 2011	67932	27665	7040	11063	1838	852	990	1145	2135	50593	74.4759
Serajganj	September 2011	83423	32701	10245	12030	2329	850	1022	1202	2224	60379	72.3769
Serajganj	October 2011	83428	32760	10258	12342	2338	862	1026	1213	2239	60799	72.8760
Serajganj	November 2011	83435	32825	10333	12970	2383	867	1028	1227	2255	61633	73.8695
Serajganj	December 2011	83375	32328	10416	13609	2386	864	1033	1235	2268	61871	74.2081
