   Dump For Table car_details from Database dgfpmis_ss8 on 10-25-2018 07:32
Dist_Name	MonthYear	EC	Pill	Con	Inj	IUD	Imp	PerM	PerF	TPer	TUser	CAR	
Sherpur	April 2007	3178	1731	34	16	436	5	14	144	158	2380	74.8899
Sherpur	July 2007	3178	1770	41	287	16	5	18	147	165	2284	71.8691
Sherpur	August 2007	5149	2841	80	472	27	5	24	250	274	3699	71.8392
Sherpur	October 2007	3515	1884	41	296	16	5	18	147	165	2407	68.4780
Sherpur	November 2007	3515	1860	9	285	13	3	18	147	165	2335	66.4296
Sherpur	January 2008	3516	1874	8	256	13	3	18	147	165	2319	65.9556
Sherpur	February 2008	3517	1853	6	256	14	3	15	147	162	2294	65.2260
Sherpur	March 2008	3524	1744	19	268	17	3	18	147	165	2216	62.8831
Sherpur	April 2008	3530	1747	18	270	18	3	18	148	166	2222	62.9462
Sherpur	June 2008	3557	1740	22	287	19	3	18	147	165	2236	62.8620
Sherpur	July 2008	3557	1742	14	284	19	3	18	147	165	2227	62.6089
Sherpur	August 2008	3557	1742	14	284	19	3	18	147	165	2227	62.6089
Sherpur	September 2008	3557	1752	24	318	19	3	18	147	165	2281	64.1271
Sherpur	October 2008	3560	1776	25	19	318	3	18	148	166	2307	64.8034
Sherpur	November 2008	3560	1762	25	19	318	3	18	147	165	2292	64.3820
Sherpur	December 2008	3560	1776	25	19	318	3	18	148	166	2307	64.8034
Sherpur	January 2009	3560	1776	25	19	318	3	18	148	166	2307	64.8034
Sherpur	February 2009	3560	1776	25	19	318	3	18	148	166	2307	64.8034
Sherpur	March 2009	3560	1776	25	19	318	3	18	148	166	2307	64.8034
Sherpur	April 2009	3547	1783	59	278	17	0	18	145	163	2300	64.8435
Sherpur	May 2009	3547	1783	59	278	17	0	18	145	163	2300	64.8435
Sherpur	June 2009	1971	1065	36	176	13	0	6	103	109	1399	70.9792
Sherpur	July 2009	1537	445	18	63	0	0	4	12	16	542	35.2635
Sherpur	August 2009	1978	1071	39	187	11	0	6	103	109	1417	71.6380
Sherpur	September 2009	3461	1540	67	232	11	0	15	119	134	1984	57.3245
Sherpur	October 2009	3453	1987	60	267	16	12	19	134	153	2495	72.2560
Sherpur	November 2009	3453	1957	60	267	16	12	19	134	153	2465	71.3872
Sherpur	December 2009	3547	1969	80	344	25	19	15	131	146	2583	72.8221
Sherpur	January 2010	3457	1969	80	344	25	19	15	131	146	2583	74.7180
Sherpur	February 2010	3457	1969	80	344	25	19	15	131	146	2583	74.7180
Sherpur	March 2010	3457	1969	80	344	25	19	15	131	146	2583	74.7180
Sherpur	April 2010	3834	2043	46	338	10	17	15	134	149	2603	67.8925
Sherpur	May 2010	3839	2031	47	324	11	19	17	114	131	2563	66.7622
Sherpur	June 2010	3834	2322	66	333	11	19	22	134	156	2907	75.8216
Sherpur	July 2010	20034	8886	1833	3191	144	174	357	490	847	15075	75.2471
Sherpur	August 2010	20042	8980	1896	3228	144	175	357	490	847	15270	76.1900
Sherpur	September 2010	23921	10854	2227	869	2968	230	426	558	984	18132	75.7995
Sherpur	October 2010	23940	10517	2249	905	2982	282	428	573	1001	17936	74.9206
Sherpur	November 2010	20061	8938	1927	3257	151	390	354	459	813	15476	77.1447
Sherpur	December 2010	23822	10681	2261	912	2951	586	450	400	850	18241	76.5721
Sherpur	January 2011	23857	10794	2224	3637	216	513	415	533	948	18332	76.8412
Sherpur	February 2011	24005	10843	2267	3651	216	525	415	533	948	18450	76.8590
Sherpur	March 2011	24017	10977	2308	850	2988	556	417	875	1292	18971	78.9899
Sherpur	April 2011	24018	11131	2349	542	2990	553	417	539	956	18521	77.1130
Sherpur	May 2011	24044	11094	2375	3733	233	570	417	542	959	18964	78.8721
Sherpur	June 2011	23942	11175	2414	4018	232	571	406	534	940	19350	80.8203
Sherpur	July 2011	24031	11324	2459	3808	232	590	416	536	952	19365	80.5834
Sherpur	August 2011	24103	11359	2449	3922	222	561	404	172	576	19089	79.1976
Sherpur	September 2011	24121	11130	2432	776	3228	610	446	456	902	19078	79.0929
Sherpur	October 2011	24143	11205	2543	3847	227	550	423	539	962	19334	80.0812
Sherpur	November 2011	7853	4236	366	679	80	266	85	179	264	5891	75.0159
Sherpur	December 2011	24161	11274	2564	3869	227	545	423	540	963	19442	80.4685
Sherpur	January 2012	20196	9422	2318	471	3220	443	364	462	826	16700	82.6896
Sherpur	February 2012	24176	11394	2610	3947	239	516	424	544	968	19674	81.3782
Sherpur	March 2012	24181	11444	2642	3969	249	524	424	544	968	19796	81.8659
Sherpur	April 2012	24189	11525	2690	4042	246	527	424	544	968	19998	82.6739
