   Dump For Table car_details from Database dgfpmis_ss8 on 10-25-2018 07:32
Dist_Name	MonthYear	EC	Pill	Con	Inj	IUD	Imp	PerM	PerF	TPer	TUser	CAR	
Sylhet	January 2007	9782	3041	1467	730	220	411	51	141	192	6061	61.9607
Sylhet	May 2007	90057	25488	12069	11011	2404	2470	656	2080	2736	56178	62.3805
Sylhet	June 2007	97907	28477	13713	11456	2538	2858	680	2200	2880	61922	63.2457
Sylhet	July 2007	97904	26994	13881	11427	2456	2827	683	2217	2900	60485	61.7799
Sylhet	August 2007	99702	27786	14378	12083	2509	2837	695	2271	2966	62559	62.7460
Sylhet	September 2007	80292	22832	11156	10087	2220	2141	586	1913	2499	50935	63.4372
Sylhet	October 2007	80221	22752	11062	10148	2222	2137	591	1924	2515	50836	63.3699
Sylhet	November 2007	96122	27879	13087	11901	2373	2676	719	2341	3060	60976	63.4361
Sylhet	December 2007	88712	27106	12538	10372	1732	2364	708	2021	2729	56841	64.0736
Sylhet	January 2008	88645	27160	12201	9679	2488	2096	756	2196	2952	56576	63.8231
Sylhet	February 2008	66183	20687	9280	7930	1492	1526	528	1550	2078	42993	64.9608
Sylhet	March 2008	72177	22418	9763	8696	1620	1831	583	1666	2249	46577	64.5316
Sylhet	April 2008	72164	22496	9873	8797	1602	1870	592	1673	2265	46903	64.9950
Sylhet	May 2008	70300	22484	9707	8393	1592	1687	563	1692	2255	46118	65.6017
Sylhet	June 2008	70699	22650	9854	8446	1600	1692	581	1730	2311	46553	65.8468
Sylhet	July 2008	72100	22989	9978	8620	1650	1789	568	1744	2312	47338	65.6560
Sylhet	August 2008	71874	22503	10239	8547	1639	1787	583	1776	2359	47074	65.4952
Sylhet	September 2008	72092	22448	10259	12773	1667	1712	583	1780	2363	51222	71.0509
Sylhet	October 2008	80400	25426	11787	9499	1836	1938	693	2239	2932	53418	66.4403
Sylhet	November 2008	72071	23134	10741	8951	1713	1909	692	1793	2485	48933	67.8955
Sylhet	December 2008	71939	22561	10218	8784	1642	1811	604	1827	2431	47447	65.9545
Sylhet	January 2009	70706	22056	9841	8536	1646	1741	593	1752	2345	46165	65.2915
Sylhet	February 2009	62627	19967	8815	7653	1522	1713	562	1676	2238	41908	66.9168
Sylhet	March 2009	61135	19827	8532	7240	1381	1639	445	1564	2009	40628	66.4562
Sylhet	April 2009	69648	22310	9868	8691	1673	1743	593	1808	2401	46686	67.0314
Sylhet	May 2009	70725	22598	9913	8882	1734	1747	632	1913	2545	47419	67.0470
Sylhet	June 2009	67563	21021	9358	7999	1639	1682	636	1863	2499	44198	65.4175
Sylhet	July 2009	64728	20507	9064	7356	1558	1582	644	1833	2477	42544	65.7274
Sylhet	August 2009	84010	26678	11655	10006	1734	2296	744	2193	2937	55306	65.8326
Sylhet	September 2009	84129	26933	11821	10092	1737	2319	802	2333	3135	56037	66.6084
Sylhet	October 2009	82670	26128	11698	9778	1686	2261	816	2348	3164	54715	66.1848
Sylhet	November 2009	81382	26527	11691	9654	1697	2276	823	2345	3168	55013	67.5985
Sylhet	December 2009	82685	26653	11852	9615	1723	2270	831	2404	3235	55348	66.9384
Sylhet	January 2010	83340	27106	12092	9732	1747	2309	838	2439	3277	56263	67.5102
Sylhet	February 2010	88186	27292	12431	10279	1829	2407	853	2547	3400	57638	65.3596
Sylhet	March 2010	84235	27166	12156	10218	1796	2417	880	2546	3426	57179	67.8803
Sylhet	April 2010	80472	25149	11476	9682	1710	2455	885	2379	3264	53736	66.7760
