   Dump For Table car_details from Database dgfpmis_ss8 on 10-25-2018 07:32
Dist_Name	MonthYear	EC	Pill	Con	Inj	IUD	Imp	PerM	PerF	TPer	TUser	CAR	
Kustia	January 2007	12195	4404	2492	1276	145	102	40	745	785	9204	75.4736
Kustia	June 2007	49400	16847	6081	7841	706	794	141	3919	4060	36329	73.5405
Kustia	July 2007	37761	12773	4196	5651	499	605	106	3090	3196	26920	71.2905
Kustia	August 2007	44148	15103	5044	6802	551	628	117	3610	3727	31855	72.1550
Kustia	September 2007	43996	15095	5077	6886	559	630	118	3626	3744	31991	72.7134
Kustia	October 2007	44453	15136	5627	6928	563	628	117	3637	3754	32636	73.4169
Kustia	November 2007	44517	15104	5151	6854	568	664	121	3706	3827	32168	72.2600
Kustia	December 2007	44574	15128	5183	6874	573	673	122	3727	3849	32280	72.4189
Kustia	January 2008	44844	15140	5231	6951	571	687	123	3774	3897	32477	72.4222
Kustia	February 2008	47578	16109	5566	7208	665	734	134	3825	3959	34241	71.9681
Kustia	March 2008	48222	16319	5698	7363	700	744	138	3865	4003	34827	72.2222
Kustia	April 2008	48838	16602	5824	7509	690	764	141	3880	4021	35410	72.5050
Kustia	May 2008	49341	16733	5984	7630	700	793	141	3904	4045	35885	72.7286
Kustia	June 2008	49400	16847	6081	7741	707	794	141	3919	4060	36230	73.3401
Kustia	July 2008	49433	16904	6139	7874	713	803	141	3944	4085	36518	73.8737
Kustia	August 2008	49487	17030	6174	7938	715	812	142	3961	4103	36772	74.3064
Kustia	September 2008	49525	17155	6245	7935	718	815	142	3969	4111	36979	74.6673
Kustia	October 2008	49590	17323	6307	7947	727	819	142	3980	4122	37245	75.1059
Kustia	November 2008	49646	18120	6490	7604	762	865	173	3908	4081	37922	76.3848
Kustia	December 2008	46862	17259	6328	6790	737	844	161	3650	3811	35769	76.3284
Kustia	January 2009	46076	17052	6406	6804	699	868	159	3702	3861	35690	77.4590
Kustia	February 2009	46149	17020	6403	7017	719	893	159	3725	3884	35936	77.8695
Kustia	March 2009	30671	10752	4276	4743	585	680	102	2441	2543	23579	76.8772
Kustia	April 2009	30711	10786	4426	4785	590	689	103	2451	2554	23830	77.5943
Kustia	May 2009	29833	10499	4437	4702	576	639	116	2427	2543	23396	78.4232
Kustia	June 2009	52302	18228	7162	8889	765	978	201	4341	4542	40564	77.5573
Kustia	July 2009	56681	19232	7619	10611	899	1063	232	4166	4398	43822	77.3134
Kustia	August 2009	50615	17805	7160	8565	875	916	225	4139	4364	39685	78.4056
Kustia	September 2009	50650	17851	7179	8612	840	959	221	4034	4255	39696	78.3731
Kustia	October 2009	50744	17984	6960	8618	849	952	229	4048	4277	39640	78.1176
Kustia	November 2009	50785	18068	7013	8601	859	949	230	4065	4295	39785	78.3401
Kustia	December 2009	50831	18161	7072	8554	862	940	233	4080	4313	39902	78.4993
Kustia	January 2010	54834	19700	7395	9041	976	1014	317	4335	4652	42778	78.0136
Kustia	February 2010	61207	22300	7975	10099	1095	1095	401	4993	5394	47958	78.3538
Kustia	March 2010	62563	22504	8350	10236	1120	1093	422	5023	5445	48748	77.9183
Kustia	April 2010	63516	22747	8314	10471	1197	1058	422	4874	5296	49083	77.2766
Kustia	May 2010	63642	22789	8365	10567	1213	1051	423	4899	5322	49307	77.4756
Kustia	June 2010	56638	20094	7624	9649	1172	1014	414	4186	4600	44153	77.9565
Kustia	July 2010	63781	22885	8519	10627	1216	1031	428	4967	5395	49673	77.8806
Kustia	August 2010	63830	22909	8545	10636	1215	1029	436	4969	5405	49739	77.9242
Kustia	September 2010	63972	23033	8580	10723	1219	1029	443	4983	5426	50010	78.1748
Kustia	October 2010	63890	22919	8646	10747	1224	1034	453	4999	5452	50022	78.2939
Kustia	November 2010	65293	23496	8762	10957	1240	1056	461	5152	5613	51124	78.2994
Kustia	December 2010	65420	23600	8744	10971	1245	1085	462	5123	5585	51230	78.3094
Kustia	January 2011	65596	23552	8760	11005	1250	1133	463	5134	5597	51297	78.2014
Kustia	February 2011	65676	23517	8761	11045	1257	1144	463	5147	5610	51334	78.1625
Kustia	March 2011	66909	23904	8492	11424	1183	1158	463	5250	5713	51874	77.5292
Kustia	April 2011	66611	23941	8936	11240	1221	1213	463	5128	5591	52142	78.2784
Kustia	May 2011	67841	24403	8983	11546	1238	1263	471	5304	5775	53208	78.4304
Kustia	June 2011	67952	24252	8873	11525	1228	1287	506	5344	5850	53015	78.0183
Kustia	July 2011	68297	24031	8700	11514	1233	1290	521	5375	5896	52664	77.1103
Kustia	August 2011	68845	24213	8751	11759	1232	1290	548	5439	5987	53232	77.3215
Kustia	September 2011	68951	24288	8861	11789	1235	1318	562	5368	5930	53421	77.4768
Kustia	November 2011	71767	24632	8705	11671	1184	1454	587	5832	6419	54065	75.3341
Kustia	December 2011	72503	24666	8867	11716	1190	1463	639	5844	6483	54385	75.0107
Kustia	January 2012	72609	24899	8892	11839	1184	1483	639	5982	6621	54918	75.6353
Kustia	February 2012	63804	21693	7937	10406	1104	1456	631	5037	5668	48264	75.6442
Kustia	March 2012	69332	23889	8667	11492	1091	1515	572	5896	6468	53122	76.6197
Kustia	April 2012	26447	9382	2548	5514	586	500	414	2121	2535	21065	79.6499
Kustia	May 2012	58562	23455	8481	11329	1068	1557	562	5778	6340	52230	89.1875
Kustia	June 2012	48174	16281	7264	6824	600	1152	261	4448	4709	36830	76.4520
Kustia	July 2012	55848	18322	8229	9353	784	1320	586	4803	5389	43397	77.7056
Kustia	August 2012	71831	24260	9689	12328	1038	1652	680	6381	7061	56028	77.9997
Kustia	September 2012	56994	19618	6142	11085	889	1156	526	5516	6042	44932	78.8364
Kustia	October 2012	44486	14691	7130	6496	472	1219	268	4237	4505	34513	77.5817
Kustia	December 2012	90348	29792	11662	15105	1264	2551	836	8078	8914	69288	76.6901
Kustia	February 2013	68939	22624	9540	10326	814	2187	419	6427	6846	52337	75.9178
Kustia	March 2013	52814	18084	5844	10887	839	1066	472	5272	5744	42464	80.4029
Kustia	April 2013	58136	20147	6238	11884	896	1148	496	5767	6263	46576	80.1156
Kustia	May 2013	30344	10268	3620	5683	329	669	85	3498	3583	24152	79.5940
Kustia	June 2013	92157	30769	11937	15997	1305	2751	843	8368	9211	71970	78.0950
Kustia	July 2013	92283	30777	11948	16016	1309	2777	847	8378	9225	72052	78.0772
Kustia	August 2013	38681	12444	5924	4861	513	1728	348	3039	3387	28857	74.6025
Kustia	October 2013	92378	30526	11971	16074	1340	2917	838	8348	9186	72014	77.9558
Kustia	November 2013	87324	28532	11633	15210	1264	2867	814	7922	8736	68242	78.1480
Kustia	January 2014	40705	13359	4539	8654	704	872	461	4047	4508	32636	80.1769
Kustia	September 2014	46752	15304	4883	9653	892	1110	694	4738	5432	37274	79.7271
Kustia	January 2016	58398	19722	6637	12166	1025	1437	662	6084	6746	47733	81.7374
Kustia	February 2016	106053	35682	14106	19291	1791	4962	1049	9906	10955	86787	81.8336
Kustia	March 2016	106613	36161	14235	19475	1804	4992	1057	9956	11013	87680	82.2414
Kustia	April 2016	108424	36810	14474	20021	1901	5061	1078	10303	11381	89648	82.6828
Kustia	May 2016	65168	21981	7424	13433	1131	1598	699	6928	7627	53194	81.6260
Kustia	June 2016	107997	36771	14545	20125	1911	5135	1086	10273	11359	89846	83.1931
Kustia	July 2016	108046	36882	14625	20242	1911	5179	1089	10289	11378	90217	83.4987
Kustia	August 2016	108424	36847	14554	20219	1917	5129	1089	10326	11415	90081	83.0822
Kustia	September 2016	107839	36572	14379	20001	1908	5031	1091	10301	11392	89283	82.7929
Kustia	October 2016	107950	36494	14320	19978	1921	5026	1097	10318	11415	89154	82.5882
Kustia	November 2016	108072	36498	14292	20066	1877	5044	1104	10316	11420	89197	82.5348
Kustia	December 2016	108099	36385	14481	20142	1863	5061	1106	10325	11431	89363	82.6677
Kustia	January 2017	108231	36260	14445	20160	1827	5084	1111	10328	11439	89215	82.4302
Kustia	February 2017	105248	35014	14125	19466	1740	4676	1074	10082	11156	86177	81.8799
Kustia	March 2017	105351	34826	13701	19466	1744	4644	1081	10115	11196	85577	81.2304
Kustia	April 2017	105354	34921	13730	19517	1732	4605	1081	10127	11208	85713	81.3571
Kustia	May 2017	105359	34945	13778	19574	1746	4665	1081	10132	11213	85921	81.5507
Kustia	June 2017	105390	34899	13774	19434	1747	4624	1081	9803	10884	85362	80.9963
Kustia	July 2017	105405	34927	13818	19477	1752	4655	1081	10115	11196	85825	81.4240
Kustia	August 2017	105444	34974	13876	19467	1745	4656	1081	10127	11208	85926	81.4897
Kustia	September 2017	105501	35018	13915	19471	1763	4696	1081	10142	11223	86086	81.5973
Kustia	October 2017	105518	35019	13958	19441	1771	4718	1082	10156	11238	86145	81.6401
Kustia	November 2017	104626	34794	13790	19291	1764	4647	1081	10039	11120	85406	81.6298
Kustia	December 2017	101980	33923	13503	18705	1733	4504	1073	9768	10841	83209	81.5934
Kustia	January 2018	101606	33618	13331	18609	1721	4555	1074	9851	10925	82759	81.4509
Kustia	February 2018	102396	33706	13542	18760	1774	4573	1082	9900	10982	83337	81.3870
Kustia	March 2018	102499	33779	13566	18788	1790	4571	1066	9891	10957	83451	81.4164
Kustia	April 2018	102421	33850	13703	18845	1795	4540	1066	9897	10963	83696	81.7176
Kustia	May 2018	101795	33641	13569	18826	1774	4522	1064	9872	10936	83268	81.7997
Kustia	June 2018	101811	33676	13589	18879	1773	4497	1064	9881	10945	83359	81.8762
Kustia	July 2018	101935	33693	13599	18892	1776	4496	1067	9890	10957	83413	81.8296
Kustia	August 2018	101936	33668	13564	18865	1786	4465	1069	9900	10969	83317	81.7346
Kustia	September 2018	101960	33609	13510	18807	1790	4439	1069	9914	10983	83138	81.5398

 
