   Dump For Table car_details from Database dgfpmis_ss8 on 10-25-2018 07:32
Dist_Name	MonthYear	EC	Pill	Con	Inj	IUD	Imp	PerM	PerF	TPer	TUser	CAR	
Lakshmipur	May 2007	36507	10504	2189	6416	2416	396	514	681	1195	23116	63.3194
Lakshmipur	July 2007	37497	10659	2227	8275	771	445	108	1028	1136	23513	62.7063
Lakshmipur	August 2007	37590	10682	2228	8349	784	417	109	1035	1144	23604	62.7933
Lakshmipur	September 2007	37604	10332	2253	8351	786	384	110	1035	1145	23251	61.8312
Lakshmipur	October 2007	37627	9974	2258	8473	694	414	111	1041	1152	22965	61.0333
Lakshmipur	November 2007	37648	9992	2261	8611	818	425	117	1047	1164	23271	61.8120
Lakshmipur	December 2007	37867	10054	2257	8732	827	436	119	1050	1169	23475	61.9933
Lakshmipur	January 2008	37989	10093	2265	8791	837	455	124	1052	1176	23617	62.1680
Lakshmipur	February 2008	38018	10112	2274	8872	840	468	132	1054	1186	23752	62.4757
Lakshmipur	March 2008	38041	10180	2295	9016	845	474	127	1058	1185	23995	63.0767
Lakshmipur	April 2008	38061	10217	2299	9147	858	479	130	1058	1188	24188	63.5506
Lakshmipur	May 2008	37888	10183	2272	9198	868	484	131	1059	1190	24195	63.8593
Lakshmipur	June 2008	38103	10235	2422	9286	879	496	133	1063	1196	24514	64.3361
Lakshmipur	July 2008	38127	10176	2443	11387	891	498	136	1066	1202	26597	69.7590
Lakshmipur	August 2008	38148	10212	2467	9213	1158	496	138	1069	1207	24753	64.8868
Lakshmipur	September 2008	38158	10213	2469	9176	1162	497	138	1369	1507	25024	65.5800
Lakshmipur	October 2008	38181	10230	2491	9502	917	503	138	970	1108	24751	64.8254
Lakshmipur	November 2008	38347	10321	2542	9799	938	484	143	1081	1224	25308	65.9973
Lakshmipur	December 2008	38440	10331	2556	9467	1217	489	143	1081	1224	25284	65.7752
Lakshmipur	January 2009	38468	10349	2565	9824	949	497	145	1059	1204	25388	65.9977
Lakshmipur	February 2009	38482	10378	2573	9599	1240	508	146	1061	1207	25505	66.2777
Lakshmipur	March 2009	38501	10404	2589	9640	1260	517	147	1066	1213	25623	66.5515
