   Dump For Table car_details from Database dgfpmis_ss8 on 10-25-2018 07:32
Dist_Name	MonthYear	EC	Pill	Con	Inj	IUD	Imp	PerM	PerF	TPer	TUser	CAR	
Rangpur	July 2007	123795	52620	10663	15415	1959	1923	6206	3870	10076	92656	74.8463
Rangpur	August 2007	123809	53848	11436	16964	1979	1884	6559	3897	10456	96567	77.9968
Rangpur	September 2007	124027	55367	12073	18162	1978	1865	6887	3917	10804	100249	80.8284
Rangpur	October 2007	124076	54023	12023	18752	2001	1850	7089	3934	11023	99672	80.3314
Rangpur	December 2007	109515	40610	7024	14057	2050	2447	2557	3330	5887	72075	65.8129
Rangpur	January 2008	101590	51442	9532	16751	2177	2353	7564	3986	11550	93805	92.3368
Rangpur	March 2008	123053	53040	9427	16611	2288	2511	7916	4058	11974	95851	77.8941
Rangpur	April 2008	114148	52937	9054	16883	2317	2707	8078	4085	12163	96061	84.1548
Rangpur	May 2008	126085	57214	8127	17528	1975	2561	2775	4457	7232	94637	75.0581
Rangpur	June 2008	97474	41939	7302	14692	1619	1700	1543	2894	4437	71689	73.5468
Rangpur	July 2008	88869	36971	6751	14132	1329	1496	2037	2839	4876	65555	73.7659
Rangpur	August 2008	107553	45289	7166	18411	1760	2028	2376	3627	6003	80657	74.9928
Rangpur	September 2008	109161	44660	7263	19879	1881	2316	2479	3844	6323	82322	75.4134
Rangpur	October 2008	109302	44041	7172	20828	1911	2346	2486	3854	6340	82638	75.6052
Rangpur	November 2008	109705	44345	7263	21184	2006	2396	2511	3880	6391	83585	76.1907
Rangpur	December 2008	109763	41358	7312	20895	2028	2403	2517	3883	6400	80396	73.2451
Rangpur	January 2009	89446	36895	4880	15428	1999	2325	2499	3646	6145	67672	75.6568
Rangpur	February 2009	87010	34153	5827	16783	2162	2074	2560	3326	5886	66885	76.8705
Rangpur	March 2009	96085	38723	5093	16302	2220	2421	3477	4573	8050	72809	75.7756
Rangpur	April 2009	128811	45257	7292	27375	2382	2535	3919	5309	9228	94069	73.0287
Rangpur	May 2009	116271	44231	6854	27774	2398	2486	4003	5239	9242	92985	79.9727
Rangpur	June 2009	117226	44303	6373	28902	2430	2470	4302	5426	9728	94206	80.3627
Rangpur	July 2009	107141	40862	5724	28479	2336	2188	2351	3900	6251	85840	80.1187
Rangpur	August 2009	107162	40415	5427	29582	2354	2167	2384	3930	6314	86259	80.4940
Rangpur	September 2009	107955	40117	5329	30349	2417	2136	2434	3986	6420	86768	80.3742
Rangpur	October 2009	107978	40017	5331	30946	2441	2099	2491	4032	6523	87357	80.9026
Rangpur	November 2009	107989	40247	5421	30430	2471	2073	2537	4075	6612	87254	80.7990
Rangpur	December 2009	107936	40052	5466	30691	2500	2029	2524	4073	6597	87335	80.9137
Rangpur	January 2010	107931	39664	5578	31041	2503	1983	2599	4089	6688	87457	81.0305
Rangpur	February 2010	108030	39079	5727	31319	2532	1947	2761	4121	6882	87486	80.9831
Rangpur	March 2010	108477	36672	5376	34016	2605	1896	2916	4149	7065	87630	80.7821
Rangpur	April 2010	108498	36477	5181	34176	2622	1813	3159	4179	7338	87607	80.7453
Rangpur	May 2010	108678	36360	5163	33957	2636	1756	3254	4197	7451	87323	80.3502
Rangpur	June 2010	108772	37613	5279	32697	2638	1741	3301	4225	7526	87494	80.4380
Rangpur	July 2010	109571	38474	5381	32187	2661	1743	3394	4278	7672	88118	80.4209
Rangpur	August 2010	109642	38788	5611	31831	2686	1736	3556	4366	7922	88574	80.7847
Rangpur	September 2010	109751	40927	5657	29683	2695	1719	3763	4504	8267	88948	81.0453
Rangpur	October 2010	109930	41897	6041	28450	2716	1718	4011	4641	8652	89474	81.3918
Rangpur	November 2010	109954	43432	6429	26646	2713	1749	4109	4662	8771	89740	81.6159
Rangpur	December 2010	105836	43809	6496	24378	2559	1737	3280	3720	7000	85979	81.2380
Rangpur	January 2011	105853	45949	6998	23289	2586	1761	3348	3740	7088	87671	82.8233
Rangpur	February 2011	110351	49063	7534	21286	2663	1857	3677	3879	7556	89959	81.5208
Rangpur	March 2011	111893	49743	7599	20824	2672	1901	3775	3900	7675	90414	80.8040
Rangpur	April 2011	112016	49544	7730	20862	2721	1956	3832	3930	7762	90575	80.8590
Rangpur	May 2011	112086	49536	7799	20864	2722	1970	4038	3955	7993	90884	81.0842
Rangpur	June 2011	112110	49245	7851	20880	2724	1954	4127	3971	8098	90752	80.9491
Rangpur	July 2011	112139	49253	7855	20873	2726	1959	4123	3989	8112	90778	80.9513
Rangpur	August 2011	112163	49313	7903	20850	2726	1963	4170	3999	8169	90924	81.0642
Rangpur	September 2011	112187	49171	7929	20775	2722	1944	4289	4011	8300	90841	80.9728
Rangpur	October 2011	102216	48944	7935	20684	2748	1903	4274	4024	8298	90512	88.5497
Rangpur	November 2011	128207	55965	9442	22343	2933	2104	4723	4677	9400	102187	79.7047
Rangpur	December 2011	112101	48563	7977	20576	2763	1894	4303	4040	8343	90116	80.3882
Rangpur	January 2012	102222	48495	8055	20597	2765	1899	4330	4052	8382	90193	88.2325
Rangpur	February 2012	118222	50470	8675	21310	2988	1973	4891	4712	9603	95019	80.3734
Rangpur	March 2012	118485	50511	8667	21364	3029	2034	4973	4729	9702	95307	80.4380
Rangpur	April 2012	111621	48125	7949	20588	2871	2004	4649	4208	8857	90394	80.9830
Rangpur	May 2012	112595	48156	8076	20738	2888	2016	4798	4221	9019	90893	80.7256
Rangpur	June 2012	117708	49989	8755	21431	3107	2110	5345	4379	9724	95116	80.8067
Rangpur	July 2012	117516	49904	8775	21506	3118	2128	5346	4900	10246	95677	81.4161
Rangpur	August 2012	118668	49952	8768	21335	3122	2131	5355	4906	10261	95569	80.5348
Rangpur	September 2012	111909	47973	8703	20654	3053	2115	4670	4570	9240	91738	81.9755
Rangpur	October 2012	118730	49981	8783	21579	3190	2261	5510	4937	10447	96241	81.0587
Rangpur	November 2012	119104	50011	9806	21562	3202	2302	5529	4950	10479	97362	81.7454
Rangpur	December 2012	118873	50044	8801	21517	3234	2350	5555	4954	10509	96455	81.1412
Rangpur	January 2013	120168	48994	8639	21227	3258	2416	5412	5057	10469	95003	79.0585
Rangpur	February 2013	110516	43755	9647	18845	2529	1838	4874	4589	9463	86077	77.8865
Rangpur	March 2013	123806	49020	9601	22284	3293	2152	5361	4973	10334	96684	78.0931
Rangpur	April 2013	98696	39205	6863	19015	2907	2125	4426	3652	8078	78193	79.2261
Rangpur	May 2013	123807	48895	9461	22311	3346	2547	5426	4989	10415	96975	78.3276
Rangpur	June 2013	123826	48747	9462	22294	3457	2579	5500	5021	10521	97060	78.3842
Rangpur	July 2013	127984	49956	10681	22581	3399	2614	5538	5127	10665	99896	78.0535
Rangpur	August 2013	128017	49744	10665	22730	3422	2645	5587	5131	10718	99924	78.0553
Rangpur	September 2013	128155	49763	10676	22765	3452	2696	5777	5138	10915	100267	78.2389
Rangpur	October 2013	128212	49816	10709	22102	3498	2773	5757	5142	10899	99797	77.8375
Rangpur	November 2013	124948	49803	10711	22007	3519	2816	5798	5155	10953	99809	79.8804
Rangpur	December 2013	128270	49543	10564	21605	3553	2814	5823	5161	10984	99063	77.2301
Rangpur	January 2014	126867	49079	10498	21406	3575	2829	5851	5178	11029	98416	77.5742
Rangpur	February 2014	127778	47207	10551	22007	3581	2849	5885	5187	11072	97267	76.1219
Rangpur	March 2014	122412	47004	10508	21057	3511	2744	5320	5095	10415	95239	77.8020
Rangpur	April 2014	120927	46770	10491	20440	3522	2813	5188	5148	10336	94372	78.0405
Rangpur	May 2014	121228	47067	10630	20844	3541	2838	5079	5119	10198	95118	78.4621
Rangpur	June 2014	118503	45749	10605	20696	3489	2717	4980	5077	10057	93313	78.7432
Rangpur	July 2014	118599	45619	10770	20582	3477	2729	4963	5072	10035	93212	78.5943
Rangpur	August 2014	122262	46927	11048	21706	3507	2799	5043	5243	10286	96273	78.7432
Rangpur	September 2014	120091	46306	11331	21450	3525	2789	4959	5184	10143	95544	79.5597
Rangpur	October 2014	120088	46194	11631	21510	3522	2840	4907	5204	10111	95808	79.7815
Rangpur	November 2014	121440	46685	12024	21569	3549	2901	4964	5338	10302	97030	79.8995
Rangpur	December 2014	121516	47113	12097	21340	3569	2921	4902	5335	10237	97277	80.0528
Rangpur	January 2015	121545	47200	12123	21386	3591	3000	4845	5342	10187	97487	80.2065
Rangpur	February 2015	121562	46803	11790	21308	3626	3034	4810	5350	10160	96721	79.5652
Rangpur	March 2015	121600	46410	11648	21398	3645	3122	4759	5359	10118	96341	79.2278
Rangpur	April 2015	121817	46632	11949	21049	3663	3204	4757	5371	10128	96625	79.3198
Rangpur	June 2015	121875	46995	12269	20963	3735	3306	4596	5381	9977	97245	79.7908
Rangpur	July 2015	121892	47342	12343	21214	3765	3321	4517	5348	9865	97850	80.2760
Rangpur	August 2015	123080	47916	12391	21406	3824	3365	4608	5422	10030	98932	80.3802
Rangpur	October 2015	123185	48222	12482	21690	3871	3471	4630	5437	10067	99803	81.0188
Rangpur	November 2015	123226	48421	12665	21883	3916	3549	4639	5425	10064	100498	81.5558
Rangpur	December 2015	124052	48813	12765	22145	4000	3648	4649	5468	10117	101488	81.8109
Rangpur	January 2016	117630	46318	11495	21466	4008	3585	4522	5195	9717	96589	82.1126
Rangpur	February 2016	117739	46251	11482	21448	4036	3685	4538	5171	9709	96611	82.0552
Rangpur	March 2016	117563	46365	11549	21545	4073	3779	4547	5184	9731	97042	82.5447
Rangpur	April 2016	117459	46315	11571	21584	4105	3839	4521	5204	9725	97139	82.7003
Rangpur	May 2016	118597	47059	11233	21996	4217	4014	4602	5465	10067	98586	83.1269
Rangpur	June 2016	117912	46799	10812	22048	4219	4024	4615	5457	10072	97974	83.0908
Rangpur	July 2016	117909	46516	10566	22104	4259	4053	4602	5443	10045	97543	82.7274
Rangpur	August 2016	119234	47023	10559	22325	4332	4153	4599	5523	10122	98514	82.6224
Rangpur	September 2016	119285	46886	10578	22460	4367	4168	4589	5512	10101	98560	82.6256
Rangpur	October 2016	119319	46744	10597	22416	4392	4231	4586	5505	10091	98471	82.5275
Rangpur	November 2016	120730	47183	10606	23005	4443	4331	4661	5556	10217	99785	82.6514
Rangpur	December 2016	120818	47114	10514	23006	4457	4381	4657	5563	10220	99692	82.5142
Rangpur	January 2017	120840	47087	10439	22969	4486	4427	4672	5569	10241	99649	82.4636
Rangpur	February 2017	120861	47067	10373	22857	4514	4462	4667	5574	10241	99514	82.3376
Rangpur	March 2017	120874	46347	10253	22812	4551	4492	4672	5577	10249	98704	81.6586
Rangpur	April 2017	120902	46295	10303	22853	4574	4522	4678	5583	10261	98808	81.7257
Rangpur	May 2017	122873	46861	10371	23202	4643	4591	4848	5734	10582	100250	81.5883
Rangpur	June 2017	122000	46601	10349	22999	4631	4593	4841	5687	10528	99701	81.7221
Rangpur	July 2017	122017	46546	10338	22937	4682	4661	4845	5686	10531	99695	81.7058
Rangpur	August 2017	122019	47466	10561	21780	4720	4702	4836	5692	10528	99757	81.7553
Rangpur	September 2017	122034	47370	10609	21692	4760	4715	4843	5694	10537	99683	81.6846
Rangpur	October 2017	122036	48334	10665	20717	4788	4752	4849	5696	10545	99801	81.7800
Rangpur	November 2017	122958	48487	10485	20888	4872	4806	4773	5768	10541	100079	81.3928
Rangpur	December 2017	123933	48568	10234	21053	4892	4821	4825	5810	10635	100203	80.8526
Rangpur	January 2018	125927	49279	10177	21449	4999	4940	4954	5911	10865	101709	80.7682
Rangpur	February 2018	125934	49311	10114	21385	5022	5015	4958	5919	10877	101724	80.7756
Rangpur	March 2018	127061	49579	10173	21678	5099	5057	5004	5986	10990	102576	80.7297
Rangpur	April 2018	127066	49258	10112	21621	5109	5077	5012	5992	11004	102181	80.4157
Rangpur	May 2018	127064	48973	10022	21721	5113	5095	5017	5996	11013	101937	80.2249
Rangpur	June 2018	127058	48838	9950	21790	5133	5111	5022	6001	11023	101845	80.1563
Rangpur	July 2018	126672	48613	9850	21872	5123	5081	5011	5987	10998	101537	80.1574
Rangpur	August 2018	126676	48499	9777	21893	5147	5076	5013	5991	11004	101396	80.0436
Rangpur	September 2018	126672	48376	9743	21909	5165	5064	5017	5995	11012	101269	79.9458

 
