   Dump For Table car_details from Database dgfpmis_ss8 on 10-25-2018 07:32
Dist_Name	MonthYear	EC	Pill	Con	Inj	IUD	Imp	PerM	PerF	TPer	TUser	CAR	
Chittagong	July 2007	151833	53432	9001	16612	3339	2133	204	5303	5507	90024	59.2915
Chittagong	August 2007	160976	55383	10578	17307	4102	2317	464	5696	6160	95847	59.5412
Chittagong	September 2007	161606	55311	11052	17908	4161	2287	475	5849	6324	97043	60.0491
Chittagong	October 2007	162048	56207	11292	17992	4228	2341	478	5909	6387	98447	60.7518
Chittagong	November 2007	162938	56646	11442	15027	7552	2484	504	6252	6756	99907	61.3160
Chittagong	December 2007	165063	58604	11503	18468	4325	2291	707	6039	6746	101937	61.7564
Chittagong	January 2008	166721	57659	11279	17573	4467	2340	709	6109	6818	100136	60.0620
Chittagong	February 2008	167831	57406	11300	18061	5865	2603	522	6153	6675	101910	60.7218
Chittagong	March 2008	166663	56872	11106	20124	4013	2596	523	6067	6590	101301	60.7819
Chittagong	April 2008	168735	58067	10867	20358	4060	2627	525	6221	6746	102725	60.8795
Chittagong	May 2008	162095	56036	10606	19396	3777	2524	514	5781	6295	98634	60.8495
Chittagong	June 2008	168646	58749	11329	20609	4102	2638	536	6291	6827	104254	61.8182
Chittagong	July 2008	168950	59034	11096	19123	6092	2704	539	6404	6943	104992	62.1438
Chittagong	August 2008	169070	58741	11205	19326	6114	2748	541	6325	6866	105000	62.1045
Chittagong	September 2008	169210	59373	11230	21514	4152	2750	543	6334	6877	105896	62.5826
Chittagong	October 2008	169378	59452	11653	20979	4164	2773	546	6344	6890	105911	62.5294
Chittagong	November 2008	169465	60372	11863	21362	4215	2868	591	6390	6981	107661	63.5299
Chittagong	December 2008	168845	60590	12138	21596	4276	2895	596	6413	7009	108504	64.2625
Chittagong	January 2009	166117	59110	12006	21746	4224	2812	587	6289	6876	106774	64.2764
Chittagong	February 2009	165304	59530	12103	21781	4204	2806	613	6268	6881	107305	64.9137
Chittagong	March 2009	166618	61978	12214	22172	4260	2831	626	6384	7010	110465	66.2984
Chittagong	April 2009	166675	60338	12473	22568	4313	2943	630	6445	7075	109710	65.8227
Chittagong	May 2009	167077	60716	12569	22713	4366	2843	638	6484	7122	110329	66.0348
Chittagong	June 2009	167913	61325	12726	24051	4416	2809	645	6561	7206	112533	67.0186
Chittagong	July 2009	164071	59867	11970	23719	4319	2655	628	6451	7079	109609	66.8058
Chittagong	August 2009	162356	58548	11892	23751	4221	2613	645	6506	7151	108176	66.6289
Chittagong	September 2009	158229	57304	11661	23321	4151	2574	646	6323	6969	105980	66.9789
Chittagong	October 2009	159508	58092	11861	24000	4219	2567	650	6411	7061	107800	67.5828
Chittagong	November 2009	159830	59106	12257	24252	4252	2557	682	6476	7158	109582	68.5616
Chittagong	December 2009	159075	59137	12456	24111	4317	2615	722	6625	7347	109983	69.1391
Chittagong	January 2010	146066	53700	11767	22004	4296	2543	729	6435	7164	101474	69.4713
Chittagong	February 2010	160504	59247	11475	24171	4421	2530	749	6439	7188	109032	67.9310
Chittagong	March 2010	160352	60148	11610	24682	4439	2576	759	6462	7221	110676	69.0207
Chittagong	April 2010	160398	60464	11640	24734	4414	2786	772	6729	7501	111539	69.5389
Chittagong	May 2010	164150	61397	11839	25130	4575	2839	787	7006	7793	113573	69.1885
