   Dump For Table car_details from Database dgfpmis_ss8 on 10-25-2018 07:32
Dist_Name	MonthYear	EC	Pill	Con	Inj	IUD	Imp	PerM	PerF	TPer	TUser	CAR	
Madaripur	August 2009	8677	3084	400	2131	69	37	1	13	14	5735	66.0943
Madaripur	September 2009	9269	3142	995	1901	76	37	1	13	14	6165	66.5120
Madaripur	October 2009	9269	3953	1258	931	80	52	2	13	15	6289	67.8498
Madaripur	November 2009	9269	3884	1634	384	82	55	2	13	15	6054	65.3145
Madaripur	December 2009	9269	3884	1634	384	82	58	2	13	15	6057	65.3469
Madaripur	January 2010	9269	3884	1634	284	82	58	2	14	16	5958	64.2788
Madaripur	February 2010	9269	3470	1452	980	82	58	2	14	16	6058	65.3576
Madaripur	March 2010	9269	3548	1479	1037	82	58	2	16	18	6222	67.1270
Madaripur	July 2010	9269	2483	2738	965	98	60	2	16	18	6362	68.6374
Madaripur	August 2010	9269	2707	2155	1303	100	60	2	16	18	6343	68.4324
Madaripur	September 2010	9269	2866	2302	1131	101	60	2	16	18	6478	69.8889
Madaripur	October 2010	9269	2891	2276	1044	106	72	2	16	18	6407	69.1229
Madaripur	November 2010	9269	2672	1874	1509	121	71	2	18	20	6267	67.6125
Madaripur	December 2010	9269	2704	2000	1432	126	71	2	18	20	6353	68.5403
Madaripur	January 2011	9269	2704	2000	1432	126	71	2	18	20	6353	68.5403
Madaripur	March 2011	9269	3004	1854	1492	131	82	2	18	20	6583	71.0217
Madaripur	August 2011	9358	3058	1707	1524	161	122	2	19	21	6593	70.4531
Madaripur	October 2011	9358	3073	1717	1401	161	122	2	20	22	6496	69.4165
Madaripur	January 2014	5840	3113	1000	851	142	185	2	21	23	5314	90.9932
Madaripur	June 2014	20448	8715	2006	3290	827	624	180	1047	1227	16689	81.6168
Madaripur	July 2014	20473	8796	2001	3270	827	625	180	1047	1227	16746	81.7955
Madaripur	September 2014	15118	6533	1547	2757	614	396	24	719	743	12590	83.2782
Madaripur	October 2014	15139	6522	1552	2723	620	397	24	720	744	12558	82.9513
Madaripur	November 2014	15150	6534	1553	2733	621	402	24	720	744	12587	83.0825
Madaripur	December 2014	15160	6532	1568	2740	620	404	24	720	744	12608	83.1662
Madaripur	January 2015	15172	6530	1591	2854	620	411	24	721	745	12751	84.0430
Madaripur	February 2015	15180	6531	1621	2810	620	420	24	721	745	12747	83.9723
Madaripur	March 2015	15198	6525	1625	2826	625	428	24	723	747	12776	84.0637
Madaripur	April 2015	15211	6534	1629	2861	623	422	24	723	747	12816	84.2548
Madaripur	May 2015	15224	6530	1631	2828	628	428	24	723	747	12792	84.0252
Madaripur	June 2015	15233	6447	1640	2966	629	436	24	723	747	12865	84.4548
Madaripur	July 2015	15244	6440	1645	2859	630	436	24	723	747	12757	83.6854
Madaripur	August 2015	15253	6449	1653	2920	630	437	24	723	747	12836	84.1539
Madaripur	September 2015	15261	6457	1661	2911	632	442	24	726	750	12853	84.2212
Madaripur	October 2015	15271	6506	1669	2813	633	456	24	726	750	12827	83.9958
Madaripur	November 2015	15274	6477	1715	2681	634	452	24	727	751	12710	83.2133
