   Dump For Table car_details from Database dgfpmis_ss8 on 10-25-2018 07:32
Dist_Name	MonthYear	EC	Pill	Con	Inj	IUD	Imp	PerM	PerF	TPer	TUser	CAR	
Rajbari	July 2007	42465	16019	2485	6938	1491	301	298	1602	1900	29134	68.6071
Rajbari	August 2007	42483	16066	2609	7051	1493	463	313	1604	1917	29599	69.6726
Rajbari	September 2007	42267	16089	2637	7071	1498	462	318	1600	1918	29675	70.2084
Rajbari	October 2007	42515	16091	2692	7113	1497	470	318	1619	1937	29800	70.0929
Rajbari	November 2007	42524	16175	2718	7230	1513	536	329	1624	1953	30125	70.8423
Rajbari	December 2007	42549	16299	2646	7363	1524	546	314	1625	1939	30317	71.2520
Rajbari	January 2008	42565	16379	2668	7431	1534	567	336	1631	1967	30546	71.7632
Rajbari	February 2008	42584	16347	2660	7520	1531	622	350	1531	1881	30561	71.7664
Rajbari	March 2008	42609	16474	2546	7635	1546	637	361	1646	2007	30845	72.3908
Rajbari	April 2008	42693	14577	2545	7755	1585	648	393	1665	2058	29168	68.3203
Rajbari	May 2008	42749	16667	2596	7839	1605	659	418	1678	2096	31462	73.5970
Rajbari	June 2008	42819	16735	2653	7920	1614	663	433	1717	2150	31735	74.1143
Rajbari	July 2008	42859	16787	2685	8015	1626	670	455	1726	2181	31964	74.5794
Rajbari	August 2008	42804	16790	2722	8134	1638	694	442	1730	2172	32150	75.1098
Rajbari	September 2008	42886	16839	2731	8160	1654	704	443	1735	2178	32266	75.2367
Rajbari	October 2008	42875	16874	2802	8138	1665	711	455	1737	2192	32382	75.5265
Rajbari	November 2008	42937	16910	2848	8319	1694	724	461	1758	2219	32714	76.1907
Rajbari	December 2008	42832	16913	2892	8386	2062	739	467	1733	2200	33192	77.4935
Rajbari	January 2009	42960	16709	2841	8454	1709	740	470	1738	2208	32661	76.0265
Rajbari	February 2009	42983	16734	2874	8565	1689	739	472	1745	2217	32818	76.3511
Rajbari	March 2009	43344	15779	2962	8531	1719	716	452	1735	2187	31894	73.5834
Rajbari	April 2009	43319	16911	8292	8884	1736	712	463	1759	2222	38757	89.4688
Rajbari	May 2009	43327	16966	3175	8152	2627	714	469	1776	2245	33879	78.1937
Rajbari	June 2009	43356	17021	3257	8235	2630	716	478	1791	2269	34128	78.7157
Rajbari	July 2009	42907	16878	3292	8174	2637	714	484	1799	2283	33978	79.1899
Rajbari	August 2009	46774	18578	3460	8494	2712	779	522	1863	2385	36408	77.8381
