   Dump For Table car_details from Database dgfpmis_ss8 on 10-25-2018 07:32
Dist_Name	MonthYear	EC	Pill	Con	Inj	IUD	Imp	PerM	PerF	TPer	TUser	CAR	
Gaibandha	July 2007	52203	21510	3365	6121	1440	667	1078	1513	2591	35694	68.3754
Gaibandha	August 2007	52228	17362	3563	6937	1450	667	1081	1518	2599	32578	62.3765
Gaibandha	September 2007	52242	21781	3681	7445	1461	667	1088	1521	2609	37644	72.0570
Gaibandha	October 2007	39624	17876	2982	7240	1051	348	780	1184	1964	31461	79.3988
Gaibandha	January 2008	53235	23887	1956	7472	1489	836	1035	1502	2537	38177	71.7141
Gaibandha	February 2008	52830	22210	2434	9988	1467	911	1050	1506	2556	39566	74.8931
Gaibandha	April 2008	52831	22231	2034	9768	1466	927	1051	1207	2258	38684	73.2222
Gaibandha	May 2008	52853	24289	2164	10022	1465	942	1051	1510	2561	41443	78.4118
Gaibandha	June 2008	66959	30013	3064	14727	1934	1106	1363	1840	3203	54047	80.7166
Gaibandha	July 2008	39792	18729	1460	7585	1015	720	759	1193	1952	31461	79.0636
Gaibandha	August 2008	53999	23971	2774	12250	1486	981	1062	1518	2580	44042	81.5608
Gaibandha	October 2008	43506	18282	2604	10380	1128	720	899	1320	2219	35333	81.2141
Gaibandha	November 2008	53493	22925	2798	12775	1506	1015	1063	1519	2582	43601	81.5079
Gaibandha	December 2008	53512	22970	2727	12986	1510	1031	1063	1519	2582	43806	81.8620
Gaibandha	January 2009	55548	23824	2355	13461	1545	1063	1231	1632	2863	45111	81.2108
Gaibandha	February 2009	53565	23028	2313	13336	1521	1051	1222	1626	2848	44097	82.3243
Gaibandha	March 2009	52613	22177	2439	13552	1496	1026	1211	1607	2818	43508	82.6944
Gaibandha	April 2009	54586	22452	2538	14614	1575	1085	1264	1650	2914	45178	82.7648
Gaibandha	May 2009	57311	22758	2852	16015	1632	1097	1282	1664	2946	47300	82.5321
Gaibandha	June 2009	57342	22287	2790	16793	1674	1132	1294	1672	2966	47642	83.0840
Gaibandha	July 2009	57419	22182	2760	16649	1648	1097	1290	1667	2957	47293	82.3647
Gaibandha	August 2009	57445	22240	2783	16597	1651	1097	1296	1667	2963	47331	82.3936
Gaibandha	September 2009	57475	22172	3232	16291	1624	1097	1299	1668	2967	47383	82.4411
Gaibandha	October 2009	57473	22006	4159	15461	1680	1103	1331	1687	3018	47427	82.5205
Gaibandha	November 2009	57498	23786	4165	13506	1696	1106	1371	1697	3068	47327	82.3107
