   Dump For Table car_details from Database dgfpmis_ss8 on 10-25-2018 07:32
Dist_Name	MonthYear	EC	Pill	Con	Inj	IUD	Imp	PerM	PerF	TPer	TUser	CAR	
Narshingdi	May 2007	58571	24876	4462	7544	2037	359	167	2114	2281	41559	70.9549
Narshingdi	July 2007	52065	18715	5256	4059	1290	275	123	2048	2171	31766	61.0122
Narshingdi	August 2007	56836	20819	5824	4789	1259	343	135	2184	2319	35353	62.2018
Narshingdi	September 2007	66678	24411	5853	5215	1584	475	350	2441	2791	40329	60.4832
Narshingdi	October 2007	52707	19413	5422	4491	1229	260	123	2048	2171	32986	62.5837
Narshingdi	November 2007	52714	19577	5394	4295	1268	285	125	2061	2186	33005	62.6115
Narshingdi	December 2007	32143	13515	2471	3956	744	156	68	1413	1481	22323	69.4490
Narshingdi	January 2008	52732	14614	5560	4461	1327	297	128	2079	2207	28466	53.9824
Narshingdi	February 2008	52743	20285	5587	4573	1352	298	129	2087	2216	34311	65.0532
Narshingdi	March 2008	51949	20611	5460	4609	1369	304	129	2096	2225	34578	66.5614
Narshingdi	April 2008	52756	21639	4448	4673	1391	306	130	2120	2250	34707	65.7878
Narshingdi	May 2008	52761	22261	3790	4766	1405	307	130	2131	2261	34790	65.9389
Narshingdi	June 2008	52765	22344	4261	4794	1422	308	128	2135	2263	35392	67.0748
Narshingdi	July 2008	52773	22622	3936	4863	1429	327	126	2151	2277	35454	67.1821
Narshingdi	August 2008	52779	22735	3838	4975	1445	324	127	2150	2277	35594	67.4397
Narshingdi	September 2008	52789	22710	3971	4999	1437	320	127	2163	2290	35727	67.6789
Narshingdi	October 2008	52809	22682	3963	5074	1457	326	128	2172	2300	35802	67.7953
Narshingdi	November 2008	52824	22605	3919	5262	1531	315	129	2182	2311	35943	68.0429
Narshingdi	December 2008	52832	22589	3879	5389	1541	309	133	2190	2323	36030	68.1973
Narshingdi	January 2009	50711	22563	3822	5594	1567	307	132	2196	2328	36181	71.3474
Narshingdi	February 2009	50734	22496	3827	5796	1583	302	133	2202	2335	36339	71.6265
Narshingdi	March 2009	35130	14442	2155	5249	1055	247	89	1646	1735	24883	70.8312
Narshingdi	April 2009	51128	21547	3738	6059	1595	288	129	2181	2310	35537	69.5059
Narshingdi	May 2009	17938	7087	768	3443	605	130	14	440	454	12487	69.6120
Narshingdi	June 2009	4932	2006	102	1092	351	80	34	229	263	3894	78.9538
Narshingdi	July 2009	55273	22724	4156	7377	1995	327	154	2303	2457	39036	70.6240
Narshingdi	August 2009	55290	23403	4130	7477	1976	327	154	2316	2470	39783	71.9533
Narshingdi	September 2009	59399	25324	4586	8121	2059	401	164	2468	2632	43123	72.5989
Narshingdi	October 2009	59597	25338	4544	8114	2065	397	166	2479	2645	43103	72.3241
Narshingdi	November 2009	58428	24819	4451	7802	2078	383	162	2446	2608	42141	72.1247
Narshingdi	December 2009	59795	25728	4609	7850	2112	378	165	2504	2669	43346	72.4910
Narshingdi	January 2010	58521	25033	4350	7639	2123	371	161	2477	2638	42154	72.0323
Narshingdi	February 2010	55645	23762	4162	7235	2068	297	156	2394	2550	40074	72.0173
Narshingdi	March 2010	58540	24930	4486	7614	2070	369	163	2532	2695	42164	72.0260
Narshingdi	April 2010	58557	24860	4466	7570	2123	362	166	2550	2716	42097	71.8906
Narshingdi	June 2010	58588	24886	4473	7561	2121	352	166	2576	2742	42135	71.9175
Narshingdi	July 2010	54501	23367	4155	6876	1776	300	143	2500	2643	39117	71.7730
Narshingdi	August 2010	54518	23452	4167	6851	1774	296	143	2518	2661	39201	71.9047
Narshingdi	September 2010	54530	23675	4179	6757	1798	295	142	2525	2667	39371	72.2006
Narshingdi	October 2010	56375	24572	4310	6979	2003	324	160	2303	2463	40651	72.1082
Narshingdi	November 2010	56427	24729	4337	6823	2015	382	163	2608	2771	41057	72.7613
Narshingdi	December 2010	56441	24662	4417	6696	2016	349	305	2566	2871	41011	72.6617
Narshingdi	January 2011	54599	23966	4357	6425	1854	337	149	2258	2407	39346	72.0636
Narshingdi	February 2011	54605	23977	4386	6391	1863	342	149	2564	2713	39672	72.6527
Narshingdi	March 2011	54611	25664	4407	6382	1876	356	149	2577	2726	41411	75.8290
Narshingdi	April 2011	54621	24067	4415	6376	1899	359	1629	1482	3111	40227	73.6475
Narshingdi	May 2011	54635	24059	4478	6374	1900	362	150	2588	2738	39911	73.0502
Narshingdi	June 2011	54650	24091	4415	6328	1912	368	149	2593	2742	39856	72.9296
Narshingdi	July 2011	54456	24117	4423	6353	1938	369	253	4846	5099	42299	77.6756
Narshingdi	August 2011	54670	24131	4554	4684	1341	227	153	2628	2781	37718	68.9921
Narshingdi	September 2011	51795	22848	4129	5911	1880	300	148	2531	2679	37747	72.8777
Narshingdi	October 2011	51835	22859	4160	5947	1891	303	152	2539	2691	37851	73.0221
Narshingdi	November 2011	51865	22855	4176	5995	1911	314	150	2542	2692	37943	73.1572
