   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:26
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	17917	8601	1479	2856	529	219	329	668	997	14681	81.9389
Bhariab Bazar	114916	12184	3811	2109	416	297	145	623	768	19585	17.0429
Austagram	10658	4591	992	2209	461	106	2	184	186	8545	80.1745
Kishoreganj Sadar	1720	816	401	105	48	49	9	33	42	1461	84.9419
Hossainpur	11530	4448	780	1820	648	327	92	538	630	8653	75.0477
Nikli	8999	3993	1005	974	1035	41	23	360	383	7431	82.5758
Pakundia	12930	4815	1334	2319	724	188	158	296	454	9834	76.0557
Itna	12458	6822	1447	1323	195	63	190	214	404	10254	82.3086
Kuliarchar	12130	5759	650	1401	511	493	201	477	678	9492	78.2523
Tarail	9009	5203	881	263	248	21	102	269	371	6987	77.5558
Karimganj	13406	5977	1073	2016	627	253	305	500	805	10751	80.1954

 
