   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:45
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Poba (Sadar)	24561	6394	2109	5515	576	1613	288	3395	3683	19890	80.9820
Mohanpur	13212	5490	681	2768	269	495	233	1202	1435	11138	84.3021
Puthiya	4571	1442	464	846	111	155	49	732	781	3799	83.1109
Bagmara	15008	2147	3331	3461	962	822	580	1417	1997	12720	84.7548
Charghat	4487	1520	524	809	89	187	32	521	553	3682	82.0593
Boalia	73280	29121	19264	9865	515	843	306	2071	2377	61985	84.5865
Tanore	4087	1622	581	200	41	352	125	448	573	3369	82.4321
Godagari	19195	6425	1533	3724	505	495	477	3269	3746	16428	85.5848

 
