   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:37
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	18695	6353	3905	2124	473	339	216	780	996	14190	75.9026
Barura	9549	3408	844	1876	310	240	169	562	731	7409	77.5893
Burichong	12496	4891	1641	1858	345	370	213	472	685	9790	78.3451
Muradnagar	7755	2413	757	1434	412	46	99	355	454	5516	71.1283
Daudkandi	9575	2882	1258	1978	327	176	36	744	780	7401	77.2950
Chandina	16365	5435	1806	3544	555	232	277	665	942	12514	76.4681
Nangolkot	10215	3502	1417	1700	511	212	8	545	553	7895	77.2883
Meghna	4001	1578	336	781	38	46	2	209	211	2990	74.7313
Titash	4425	1329	982	953	79	43	22	128	150	3536	79.9096
Comilla Sadar South	2537	1026	149	596	37	20	14	112	126	1954	77.0201

 
