   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:37
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	18695	6359	3909	2118	477	342	222	749	971	14176	75.8278
Barura	9555	3416	850	1878	315	240	171	563	734	7433	77.7917
Laksham	4764	2154	255	861	46	60	34	263	297	3673	77.0991
Burichong	12496	4883	1639	1843	349	376	217	472	689	9779	78.2570
Muradnagar	7758	2404	757	1436	418	46	99	355	454	5515	71.0879
Daudkandi	9585	2888	1260	1984	328	176	36	744	780	7416	77.3709
Nangolkot	10215	3503	1419	1701	512	214	8	546	554	7903	77.3666
Meghna	4005	1571	334	778	38	47	2	210	212	2980	74.4070
Titash	4431	1332	985	957	81	43	22	128	150	3548	80.0722
Comilla Sadar South	2538	1030	166	581	37	20	14	112	126	1960	77.2262

 
