   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:35
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	21235	7110	3939	2815	633	376	283	871	1154	16027	75.4745
Burichong	11838	4730	1437	1642	327	340	203	469	672	9148	77.2766
Muradnagar	6520	2142	752	1023	377	41	97	343	440	4775	73.2362
Daudkandi	9539	2854	1225	1951	20	175	35	743	778	7003	73.4144
Chandina	16445	5391	1793	3538	542	229	275	655	930	12423	75.5427
Nangolkot	10215	3489	1401	1686	495	189	8	533	541	7801	76.3681
Meghna	3964	1548	313	754	38	38	2	203	205	2896	73.0575
Titash	4402	1317	965	930	72	43	22	127	149	3476	78.9641
Comilla Sadar South	2532	1105	147	504	37	20	13	112	125	1938	76.5403

 
