   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:24
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	17897	8432	1433	2350	475	143	321	618	939	13772	76.9514
Bhariab Bazar	24916	12388	3832	2043	445	127	142	585	727	19562	78.5118
Austagram	10598	4559	991	2209	385	6	1	167	168	8318	78.4865
Kishoreganj Sadar	1700	848	404	110	38	4	8	25	33	1437	84.5294
Hossainpur	11616	4447	735	1814	609	238	119	627	746	8589	73.9411
Nikli	8979	3991	1025	883	1046	21	23	366	389	7355	81.9134
Pakundia	12894	4714	1203	2287	669	141	147	295	442	9456	73.3364
Itna	12458	6808	1433	1309	169	16	184	210	394	10129	81.3052
Kuliarchar	12106	5021	1290	1361	475	175	190	447	637	8959	74.0046
Tarail	8979	4971	853	447	217	0	90	269	359	6847	76.2557
Karimganj	13410	5697	935	2226	558	153	282	478	760	10329	77.0246

 
