   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:34
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	39724	15394	4538	8099	1061	1388	439	1036	1475	31955	80.4426
Barura	7331	2707	659	1456	224	190	101	417	518	5754	78.4886
Burichong	11651	4545	1452	1724	348	326	196	502	698	9093	78.0448
Muradnagar	6487	2173	760	1030	366	35	96	342	438	4802	74.0250
Daudkandi	7238	2063	1207	1652	267	128	29	562	591	5908	81.6248
Chandina	16448	5363	1750	3525	529	229	273	654	927	12323	74.9210
Nangolkot	14901	4491	2497	2776	489	186	8	630	638	11077	74.3373
Meghna	3951	1540	306	752	37	32	2	201	203	2870	72.6398
Titash	4395	1313	961	922	68	43	22	126	148	3455	78.6121

 
