   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:38
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	18695	6354	3984	2111	508	353	243	791	1034	14344	76.7264
Barura	9565	3118	855	1878	327	238	177	565	742	7158	74.8353
Burichong	12502	4873	1632	1844	354	381	225	475	700	9784	78.2595
Muradnagar	7763	2400	782	1453	433	48	100	357	457	5573	71.7893
Daudkandi	9601	2896	1274	1998	330	180	36	744	780	7458	77.6794
Chandina	16366	5468	1801	3513	558	234	283	668	951	12525	76.5306
Nangolkot	10215	3509	1422	1707	516	224	8	550	558	7936	77.6897
Meghna	4017	1569	339	782	40	51	2	212	214	2995	74.5581
Titash	4431	1341	992	963	86	43	22	130	152	3577	80.7267
Comilla Sadar South	2538	1024	167	583	38	20	14	112	126	1958	77.1474
Monohargonj	1459	509	235	296	8	7	5	24	29	1084	74.2975

 
