   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:48
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	21174	5972	3936	2814	1117	1426	707	1175	1882	17147	80.9814
Boalmari	11270	3520	1321	1278	1216	229	347	762	1109	8673	76.9565
Char Bhadrashion	2634	540	298	381	248	370	60	267	327	2164	82.1564
Nagarkanda	3350	849	587	668	158	286	149	80	229	2777	82.8955
Sadarpur	2971	825	255	305	119	147	25	187	212	1863	62.7062
Alphadanga	8776	3159	912	1217	931	32	245	430	675	6926	78.9198
Modhukhali	6756	2825	520	906	136	152	113	502	615	5154	76.2877
Saltha	5925	1790	935	926	365	282	195	212	407	4705	79.4093

 
