   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:49
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	21179	5973	3939	2746	1140	1434	711	1183	1894	17126	80.8631
Boalmari	11279	3345	1333	1436	1220	234	347	762	1109	8677	76.9306
Char Bhadrashion	2635	542	299	378	251	375	61	268	329	2174	82.5047
Nagarkanda	3351	849	590	672	159	292	152	82	234	2796	83.4378
Sadarpur	3006	830	253	294	121	147	25	206	231	1876	62.4085
Alphadanga	8775	3158	919	1216	933	32	246	434	680	6938	79.0655
Modhukhali	6756	2833	528	912	144	154	113	502	615	5186	76.7614
Saltha	5927	1786	937	931	370	285	195	213	408	4717	79.5850

 
