   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:12
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	17634	7473	1063	1354	441	234	281	537	818	11383	64.5514
Bhariab Bazar	23609	11537	1881	1581	438	155	100	256	356	15948	67.5505
Austagram	10406	4788	652	758	304	0	0	124	124	6626	63.6748
Hossainpur	11309	5282	664	1068	474	142	82	523	605	8235	72.8181
Nikli	6862	3240	1176	886	818	3	15	194	209	6332	92.2763
Pakundia	12756	4818	1056	2081	450	152	111	274	385	8942	70.1003
Itna	10654	5373	765	631	104	6	149	223	372	7251	68.0589
Kuliarchar	11947	4818	208	1530	339	113	158	361	519	7527	63.0033
Tarail	6526	3131	522	482	65	0	63	231	294	4494	68.8630
Karimganj	13768	4892	941	2043	327	153	213	385	598	8954	65.0349

 
