   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:36
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	17562	5957	1257	3896	835	734	477	876	1353	14032	79.8998
Bhariab Bazar	24116	11644	3405	2572	664	833	167	909	1076	20194	83.7369
Austagram	8003	3057	515	1598	696	76	129	375	504	6446	80.5448
Kishoreganj Sadar	4143	1505	972	318	125	210	26	144	170	3300	79.6524
Hossainpur	10952	4338	708	1648	754	526	134	655	789	8763	80.0128
Nikli	8270	4216	535	512	1134	136	27	441	468	7001	84.6554
Pakundia	8216	3880	614	1184	215	362	215	224	439	6694	81.4752
Itna	11426	6051	1190	1246	494	96	221	234	455	9532	83.4238
Kuliarchar	12159	5620	829	1268	690	757	281	615	896	10060	82.7371
Tarail	9106	4428	1619	202	403	190	163	323	486	7328	80.4744
Karimganj	11011	4926	811	1282	638	427	302	574	876	8960	81.3732

 
