   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:22
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jakiganj	5137	1491	961	665	121	133	119	125	244	3615	70.3718
Jaintapur	7696	2193	1106	1168	290	85	140	235	375	5217	67.7885
Balaganj	8720	2288	1265	1053	235	378	110	304	414	5633	64.5986
Golapganj	9948	3174	1518	922	293	399	102	305	407	6713	67.4809
Sylhet Sadar	29083	9774	4297	3732	288	1016	223	933	1156	20263	69.6730
Biani Bazar	5252	1555	800	437	146	48	41	106	147	3133	59.6535
Companiganj	6906	2680	600	344	206	65	52	83	135	4030	58.3551
South Shurma	8073	2396	1055	1388	142	367	103	335	438	5786	71.6710

 
