   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:48
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	17771	6113	1427	3425	1018	896	511	1005	1516	14395	81.0028
Bhariab Bazar	26564	12404	1463	3712	953	1392	276	1498	1774	21698	81.6820
Austagram	6455	1765	424	1555	914	156	161	387	548	5362	83.0674
Kishoreganj Sadar	4652	1301	849	390	391	602	37	352	389	3922	84.3078
Hossainpur	11102	4230	715	1475	930	752	145	793	938	9040	81.4268
Nikli	8486	2911	630	1369	1006	238	35	766	801	6955	81.9585
Pakundia	13205	5331	1037	2010	520	716	432	533	965	10579	80.1136
Itna	7396	4132	876	853	70	33	59	49	108	6072	82.0984
Kuliarchar	10402	4595	295	975	736	840	309	799	1108	8549	82.1861
Tarail	9113	4732	421	929	320	470	222	365	587	7459	81.8501
Karimganj	11337	4886	918	1311	701	533	330	635	965	9314	82.1558

 
