   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:41
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	18745	6385	4055	2065	557	362	292	835	1127	14551	77.6260
Barura	11728	4571	905	2381	316	326	205	506	711	9210	78.5300
Burichong	12532	4872	1668	1828	403	429	250	480	730	9930	79.2372
Muradnagar	8261	2468	824	1626	510	90	110	440	550	6068	73.4536
Daudkandi	6835	2097	629	1614	390	160	36	424	460	5350	78.2736
Chandina	16364	5475	1793	3523	578	242	290	683	973	12584	76.9005
Nangolkot	7453	2377	1010	1075	478	199	8	510	518	5657	75.9023
Meghna	4053	1561	343	780	42	56	2	217	219	3001	74.0439
Titash	4458	1379	1003	993	99	44	22	133	155	3673	82.3912
Comilla Sadar South	2462	1187	125	499	32	18	18	68	86	1947	79.0820
Monohargonj	1583	738	95	217	18	4	7	130	137	1209	76.3740

 
