   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:29
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	17982	7647	1898	3388	619	307	355	678	1033	14892	82.8161
Bhariab Bazar	15751	12353	3912	2420	466	360	152	700	852	20363	129.2807
Austagram	10684	4617	1006	2150	585	117	32	265	297	8772	82.1041
Kishoreganj Sadar	1729	747	402	115	68	66	13	58	71	1469	84.9624
Hossainpur	11575	4830	801	1836	704	413	109	619	728	9312	80.4492
Nikli	8775	3860	807	1035	1091	78	27	406	433	7304	83.2365
Pakundia	12629	4861	1309	2316	790	247	221	309	530	10053	79.6025
Itna	12458	6850	1525	1372	310	78	451	1	452	10587	84.9815
Kuliarchar	12151	5623	822	1321	593	630	232	535	767	9756	80.2897
Tarail	9053	5266	887	319	307	108	127	282	409	7296	80.5921
Karimganj	13386	6035	1144	2118	743	357	335	626	961	11358	84.8498

 
