   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:20
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jakiganj	5068	1489	926	696	102	117	113	123	236	3566	70.3631
Jaintapur	7662	2123	1084	1134	261	77	132	220	352	5031	65.6617
Balaganj	8511	2286	1311	1057	198	264	100	226	326	5442	63.9408
Golapganj	9498	2957	1453	900	264	362	68	247	315	6251	65.8139
Sylhet Sadar	30887	10426	4054	3422	302	972	219	1026	1245	20421	66.1152
Biani Bazar	6759	2015	1032	840	221	42	40	122	162	4312	63.7964
Kanaighat	6409	2553	826	390	197	58	43	73	116	4140	64.5967
South Shurma	7876	2279	1012	1339	141	369	101	311	412	5552	70.4926

 
