   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:46
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	7960	1779	603	1974	699	376	293	905	1198	6629	83.2789
Jessore Sadar	66890	20639	5663	14348	3425	4483	2600	3207	5807	54365	81.2752
Sarsa	6398	1909	451	1272	182	213	234	390	624	4651	72.6946
Keshobpur	9737	3488	361	2338	119	418	384	538	922	7646	78.5252
Bagherpara	15091	5520	873	2703	742	1266	427	967	1394	12498	82.8176
Monirampur	8039	2110	359	2536	39	395	371	904	1275	6714	83.5179
Abhaynagar	4976	1118	621	1269	145	118	127	280	407	3678	73.9148
Chowgachha	1163	438	68	292	51	21	17	97	114	984	84.6088

 
