   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:50
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	25987	7873	5363	3545	1250	1645	721	1234	1955	21631	83.2378
Boalmari	11285	3495	1213	1318	1222	238	347	763	1110	8596	76.1719
Char Bhadrashion	2638	535	293	390	252	384	61	270	331	2185	82.8279
Nagarkanda	3352	846	593	674	159	296	154	83	237	2805	83.6814
Sadarpur	3012	831	255	288	124	146	24	204	228	1872	62.1514
Alphadanga	8776	3161	923	1217	935	48	246	435	681	6965	79.3642
Modhukhali	6784	2864	543	929	144	156	113	502	615	5251	77.4027
Saltha	5929	1782	949	950	372	294	196	213	409	4756	80.2159

 
