   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:42
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	17641	5017	1713	4160	924	813	506	972	1478	14105	79.9558
Bhariab Bazar	24943	12294	1967	2891	848	1124	226	1145	1371	20495	82.1673
Austagram	6389	1752	413	1559	887	109	161	353	514	5234	81.9221
Kishoreganj Sadar	4396	1433	1020	426	207	387	32	233	265	3738	85.0318
Hossainpur	10980	4232	713	1633	847	620	145	700	845	8890	80.9654
Nikli	7580	3363	740	463	1078	147	29	468	497	6288	82.9551
Pakundia	9705	4347	756	1471	300	505	284	301	585	7964	82.0608
Itna	6586	3635	861	692	265	8	50	16	66	5527	83.9204
Kuliarchar	9365	4520	510	827	551	611	274	454	728	7747	82.7229
Tarail	9487	4646	997	616	384	379	186	341	527	7549	79.5720
Karimganj	11097	4846	822	1282	622	460	309	605	914	8946	80.6164

 
