   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 15:00
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	18780	6550	1467	3059	1204	1102	566	1155	1721	15103	80.4207
Bhariab Bazar	28098	12282	1050	4312	1302	1900	324	1914	2238	23084	82.1553
Austagram	10707	3819	898	2090	311	258	196	1077	1273	8649	80.7789
Kishoreganj Sadar	4895	983	678	427	601	851	40	528	568	4108	83.9224
Hossainpur	11175	2560	1157	2459	996	893	155	828	983	9048	80.9664
Nikli	10048	4252	698	1049	862	392	42	1156	1198	8451	84.1063
Pakundia	14399	5769	1181	2240	721	816	461	636	1097	11824	82.1168
Itna	7421	3778	1067	967	74	62	67	70	137	6085	81.9970
Kuliarchar	10512	4277	327	1318	781	635	333	885	1218	8556	81.3927
Tarail	10330	4882	855	774	409	606	232	426	658	8184	79.2256
Karimganj	11395	4557	680	1092	578	547	346	676	1022	8476	74.3835

 
