   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:50
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	25995	7432	5024	3273	1265	1607	755	1290	2045	20646	79.4230
Boalmari	11291	3498	1284	1220	1221	252	347	763	1110	8585	76.0340
Char Bhadrashion	2639	535	292	392	255	389	62	272	334	2197	83.2512
Nagarkanda	3352	843	593	673	162	300	159	88	247	2818	84.0692
Sadarpur	3000	835	244	284	127	146	24	203	227	1863	62.1000
Alphadanga	8771	3161	925	1208	929	48	246	436	682	6953	79.2726
Modhukhali	6787	2843	494	983	148	159	113	505	618	5245	77.2801
Saltha	5929	1795	957	963	376	301	196	216	412	4804	81.0255

 
