   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mirzapur	7208	3844	759	431	169	56	21	618	639	5898	81.8257
Bhuapur	9402	3359	1528	878	108	162	124	173	297	6332	67.3474
Ghatail	14436	7195	904	1464	358	206	370	626	996	11123	77.0504
Tangail Sadar	14515	5944	2187	3421	240	430	205	441	646	12868	88.6531
Kalihati	40129	8831	3891	697	652	319	1466	1256	2722	17112	42.6425
Modhupur	16730	8731	599	396	53	153	161	210	371	10303	61.5840
Gopalpur	12952	3505	1648	3452	334	78	205	32	237	9254	71.4484
Delduar	0	0	0	0	0	0	0	0	0	0	NULL

 
