   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:34
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Poba (Sadar)	10522	3189	1141	1974	221	524	142	1608	1750	8799	83.6248
Mohanpur	12973	5384	564	2850	202	376	218	1172	1390	10766	82.9877
Puthiya	4528	1757	514	438	110	169	41	696	737	3725	82.2659
Bagmara	14898	2745	2755	4135	842	795	533	1223	1756	13028	87.4480
Charghat	2626	975	334	454	53	93	24	233	257	2166	82.4829
Boalia	47519	22283	13564	4004	188	439	167	455	622	41100	86.4917
Tanore	4260	1724	657	290	31	290	100	409	509	3501	82.1831
Godagari	20197	6353	2620	4052	374	382	519	3560	4079	17860	88.4290

 
