   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bhuapur	7161	3380	660	509	380	557	98	138	236	5722	79.9050
Ghatail	14559	6075	1304	1708	650	697	532	746	1278	11712	80.4451
Basail	14804	5522	1308	2496	1284	426	332	667	999	12035	81.2956
Tangail Sadar	15453	5239	1989	2419	266	1929	305	677	982	12824	82.9871
Kalihati	29520	12708	2782	3452	724	1197	524	2270	2794	23657	80.1389
Modhupur	46451	21549	2464	7079	953	1348	1670	2361	4031	37424	80.5666
Gopalpur	15251	4785	2526	2909	412	560	266	563	829	12021	78.8211
Delduar	9507	4335	832	1105	245	410	70	842	912	7839	82.4550

 
