   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:29
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	17995	7454	1967	3493	637	320	362	682	1044	14915	82.8841
Bhariab Bazar	24751	12347	3860	2424	471	411	153	712	865	20378	82.3320
Austagram	10685	4618	6	3	180	0	266	0	266	5073	47.4778
Kishoreganj Sadar	1729	733	402	120	72	70	13	60	73	1470	85.0202
Nikli	8775	3851	807	1048	1100	78	27	47	74	6958	79.2934
Pakundia	12629	4865	1314	2324	798	261	222	310	532	10094	79.9272
Itna	12458	6846	1531	1376	322	84	217	238	455	10614	85.1983
Kuliarchar	12152	5624	827	1322	592	642	234	538	772	9779	80.4724
Tarail	9058	5243	881	340	315	114	132	286	418	7311	80.7132
Karimganj	13406	6033	1145	2117	754	357	337	630	967	11373	84.8351

 
