   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	26206	7905	5587	2403	1412	1779	812	1449	2261	21347	81.4584
Boalmari	11380	3425	1350	1390	1267	361	347	771	1118	8911	78.3040
Char Bhadrashion	2681	510	288	308	252	443	65	287	352	2153	80.3059
Nagarkanda	3383	865	499	647	193	311	166	113	279	2794	82.5894
Sadarpur	3060	945	326	296	155	223	24	213	237	2182	71.3072
Alphadanga	9329	3421	1025	1310	922	195	263	526	789	7662	82.1310
Modhukhali	6925	2722	537	1370	201	262	118	514	632	5724	82.6570
Saltha	5956	1804	812	945	393	315	201	230	431	4700	78.9120

 
