   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:45
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	21051	6041	3790	3226	1123	1289	686	1134	1820	17289	82.1291
Boalmari	10221	2794	1527	1500	1140	173	322	688	1010	8144	79.6791
Char Bhadrashion	2537	550	290	441	302	392	59	264	323	2298	90.5794
Nagarkanda	3317	869	599	708	147	222	140	67	207	2752	82.9665
Sadarpur	2944	828	270	329	131	138	24	183	207	1903	64.6399
Alphadanga	8326	3002	829	1117	843	29	234	397	631	6451	77.4802
Modhukhali	4482	1795	365	544	50	113	30	288	318	3185	71.0620
Saltha	5869	1913	921	945	385	222	192	210	402	4788	81.5812

 
