   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:51
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	24267	7319	3947	3094	1230	864	647	1198	1845	18299	75.4069
Barura	11857	4346	867	2570	478	407	223	514	737	9405	79.3202
Laksham	8491	3708	603	1402	109	110	79	617	696	6628	78.0591
Burichong	12602	4981	1662	1879	560	547	297	494	791	10420	82.6853
Muradnagar	8283	2391	808	1589	657	119	111	450	561	6125	73.9466
Daudkandi	7649	2298	708	1790	511	222	67	533	600	6129	80.1281
Chandina	17748	5963	1738	3834	646	315	428	869	1297	13793	77.7158
Nangolkot	4849	1517	539	923	219	170	3	385	388	3756	77.4593
Titash	4622	1450	1065	1056	141	52	22	144	166	3930	85.0281
Comilla Sadar South	2570	1052	199	558	74	21	18	70	88	1992	77.5097
Monohargonj	1591	750	98	200	20	4	7	134	141	1213	76.2414

 
