   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:20
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	17897	8589	1619	1093	484	172	314	580	894	12851	71.8053
Bhariab Bazar	22833	11754	2178	1651	415	116	164	448	612	16726	73.2536
Austagram	10577	5329	866	974	351	0	0	139	139	7659	72.4118
Hossainpur	11551	4011	884	1999	598	237	111	586	697	8426	72.9461
Nikli	8251	3381	1115	677	997	20	16	237	253	6443	78.0875
Pakundia	11442	3652	980	1844	561	135	133	239	372	7544	65.9325
Itna	12458	6539	1251	908	147	16	176	193	369	9230	74.0889
Kuliarchar	12054	4222	1650	1267	434	108	179	397	576	8257	68.5001
Tarail	7256	4020	654	241	188	0	79	250	329	5432	74.8622
Karimganj	13821	5403	753	2244	516	152	256	434	690	9758	70.6027

 
