   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 15:00
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	40607	12456	3778	8113	2528	3381	1604	1391	2995	33251	81.8849
Barura	12386	4078	764	2872	709	591	250	558	808	9822	79.2992
Laksham	8612	3722	561	1347	194	158	88	628	716	6698	77.7752
Burichong	12905	4999	1306	1868	752	697	327	506	833	10455	81.0151
Muradnagar	8306	2346	646	1592	779	188	111	464	575	6126	73.7539
Daudkandi	7654	2205	644	1743	553	259	77	546	623	6027	78.7431
Chandina	15768	5702	1532	3381	690	339	300	724	1024	12668	80.3399
Nangolkot	9653	2923	703	2139	590	286	28	948	976	7617	78.9081
Titash	4792	1490	1096	1079	170	62	22	151	173	4070	84.9332

 
