   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:40
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	6852	1514	296	1836	623	336	246	748	994	5599	81.7134
Jessore Sadar	65629	20918	5403	14164	3205	3492	2540	3122	5662	52844	80.5193
Sarsa	10019	3327	590	2127	153	324	331	727	1058	7579	75.6463
Keshobpur	9682	3478	348	2405	116	352	384	535	919	7618	78.6821
Bagherpara	16323	6476	1412	2912	744	1167	512	932	1444	14155	86.7181
Monirampur	7906	2146	339	2460	37	356	367	877	1244	6582	83.2532
Abhaynagar	4942	1182	669	1205	113	98	107	251	358	3625	73.3509
Chowgachha	798	253	46	189	30	30	32	96	128	676	84.7118

 
