   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:32
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	18050	7442	1907	3410	731	403	380	709	1089	14982	83.0028
Bhariab Bazar	24616	11981	3750	2539	543	626	157	772	929	20368	82.7429
Austagram	9159	3802	822	1949	620	37	35	245	280	7510	81.9959
Kishoreganj Sadar	1736	675	403	123	93	86	14	81	95	1475	84.9654
Hossainpur	11614	4739	779	1822	802	509	124	656	780	9431	81.2037
Nikli	8235	3061	1165	1024	1107	94	27	416	443	6894	83.7158
Pakundia	12635	4896	1340	2351	848	308	236	315	551	10294	81.4721
Itna	12458	6778	1454	1314	418	100	245	251	496	10560	84.7648
Kuliarchar	12160	5633	833	1301	619	706	257	575	832	9924	81.6118
Tarail	9091	5395	859	284	357	151	146	306	452	7498	82.4772
Karimganj	12785	5706	1069	1946	771	350	350	654	1004	10846	84.8338

 
