   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:42
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	17648	5372	1381	4126	928	819	507	972	1479	14105	79.9241
Bhariab Bazar	24943	12251	1941	2908	854	1147	229	1159	1388	20489	82.1433
Austagram	6392	1751	411	1560	890	113	161	356	517	5242	82.0088
Kishoreganj Sadar	4417	1424	1015	426	215	400	33	240	273	3753	84.9672
Hossainpur	11011	4257	705	1627	851	627	146	704	850	8917	80.9827
Nikli	7585	3395	629	413	1074	148	29	470	499	6158	81.1866
Pakundia	9712	4361	745	1471	303	510	285	303	588	7978	82.1458
Itna	7458	4154	868	800	300	16	50	20	70	6208	83.2395
Kuliarchar	10026	4602	432	988	607	725	255	680	935	8289	82.6750
Tarail	9483	4677	974	629	360	386	187	343	530	7556	79.6794
Karimganj	11128	4845	829	1280	622	461	310	607	917	8954	80.4637

 
