   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:57
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	40605	11955	5021	7903	2377	2926	1372	1136	2508	32690	80.5073
Barura	11900	4090	811	2708	602	523	237	521	758	9492	79.7647
Laksham	8544	3717	586	1350	158	117	86	625	711	6639	77.7037
Burichong	12755	5033	1425	1901	667	624	317	501	818	10468	82.0698
Muradnagar	8297	2354	802	1521	737	150	111	456	567	6131	73.8942
Daudkandi	7653	2327	716	1820	536	235	67	541	608	6242	81.5628
Chandina	15769	5730	1707	3396	664	291	296	716	1012	12800	81.1719
Nangolkot	9631	2776	806	2164	514	275	27	944	971	7506	77.9358
Titash	4723	1489	1095	1084	159	57	22	148	170	4054	85.8353
Comilla Sadar South	2575	1048	257	523	135	23	18	95	113	2099	81.5146
Monohargonj	1597	760	109	181	45	7	8	135	143	1245	77.9587

 
