   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:50
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	18678	6649	1536	3020	1066	968	563	1117	1680	14919	79.8747
Bhariab Bazar	26568	12520	1131	3789	982	1425	278	1535	1813	21660	81.5266
Austagram	6897	1915	457	1598	968	182	169	431	600	5720	82.9346
Kishoreganj Sadar	4730	1251	801	390	450	664	38	383	421	3977	84.0803
Hossainpur	11025	4241	726	1456	890	716	142	749	891	8920	80.9070
Nikli	8696	3276	632	1165	907	269	37	794	831	7080	81.4167
Pakundia	13237	5389	1067	2019	553	730	432	543	975	10733	81.0833
Itna	7401	4119	872	857	78	33	60	51	111	6070	82.0159
Kuliarchar	10482	4462	294	1185	745	842	315	811	1126	8654	82.5606
Tarail	9995	5244	602	763	322	464	223	372	595	7990	79.9400
Karimganj	11394	4850	916	1299	719	551	334	644	978	9313	81.7360

 
