   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:41
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	7909	1829	639	1923	666	355	289	854	1143	6555	82.8803
Jessore Sadar	65290	20533	5157	14019	3251	3672	2549	3138	5687	52319	80.1333
Sarsa	7146	2290	467	1626	150	203	234	442	676	5412	75.7347
Keshobpur	9694	3490	352	2394	117	362	384	536	920	7635	78.7601
Bagherpara	14619	5862	1100	2584	708	1108	437	837	1274	12636	86.4355
Monirampur	7917	2128	352	2489	37	367	367	879	1246	6619	83.6049
Abhaynagar	4949	1159	660	1211	117	100	113	258	371	3618	73.1057
Chowgachha	2145	679	264	348	72	48	29	224	253	1664	77.5758

 
