   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:58
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	40607	12239	4368	7948	2293	3046	1478	1255	2733	32627	80.3482
Barura	12366	4198	814	2821	663	555	238	555	793	9844	79.6054
Laksham	8590	3740	578	1363	179	133	87	626	713	6706	78.0675
Burichong	12834	5055	1353	1885	702	657	322	502	824	10476	81.6269
Muradnagar	8301	2345	719	1541	754	179	111	460	571	6109	73.5935
Daudkandi	7654	2236	659	1776	541	243	74	543	617	6072	79.3311
Chandina	15775	5756	1655	3408	680	312	300	719	1019	12830	81.3312
Nangolkot	9647	2779	797	2152	588	277	27	946	973	7566	78.4285
Titash	4757	1487	1091	1081	165	58	22	149	171	4053	85.2008
Comilla Sadar South	2577	1073	247	520	150	28	18	101	119	2137	82.9259
Monohargonj	1597	769	115	182	55	7	8	135	143	1271	79.5867

 
