   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:45
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	7953	1767	600	1953	694	373	293	896	1189	6576	82.6858
Jessore Sadar	66729	20781	5536	14145	3402	4345	2594	3194	5788	53997	80.9198
Sarsa	6389	1892	445	1271	175	200	234	390	624	4607	72.1083
Keshobpur	9728	3486	363	2348	119	409	385	538	923	7648	78.6184
Bagherpara	15059	5546	889	2722	743	1221	426	966	1392	12513	83.0932
Monirampur	8023	2113	357	2524	40	387	370	900	1270	6691	83.3977
Abhaynagar	4970	1118	612	1242	137	114	125	276	401	3624	72.9175
Chowgachha	1158	433	64	288	50	19	17	96	113	967	83.5060

 
