   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	26172	7800	5497	2507	1399	1849	809	1448	2257	21309	81.4191
Boalmari	11370	3434	1371	1375	1265	362	347	771	1118	8925	78.4960
Char Bhadrashion	2669	509	290	310	251	436	65	287	352	2148	80.4796
Nagarkanda	3373	871	506	646	192	310	166	110	276	2801	83.0418
Sadarpur	3056	939	323	294	155	222	24	213	237	2170	71.0079
Alphadanga	9330	3420	1018	1318	923	179	262	524	786	7644	81.9293
Modhukhali	6905	2715	539	1378	196	259	118	513	631	5718	82.8096
Saltha	5947	1809	809	938	393	312	201	227	428	4689	78.8465

 
