   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:52
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	18697	6631	1550	3036	1086	978	564	1121	1685	14966	80.0449
Bhariab Bazar	26586	12503	1133	3814	1017	1462	280	1560	1840	21769	81.8814
Austagram	6899	2136	706	1801	263	203	169	436	605	5714	82.8236
Kishoreganj Sadar	4781	1200	771	410	488	696	39	412	451	4016	83.9992
Hossainpur	11058	4111	753	1503	918	743	142	772	914	8942	80.8645
Nikli	9175	3582	625	995	857	249	37	850	887	7195	78.4196
Pakundia	13262	5346	1101	2054	576	741	432	552	984	10802	81.4508
Itna	7406	4113	880	857	70	39	60	54	114	6073	82.0011
Kuliarchar	10491	4344	315	1268	750	811	317	823	1140	8628	82.2419
Tarail	9979	5263	644	611	312	466	228	378	606	7902	79.1863
Karimganj	11450	4826	908	1273	724	567	336	651	987	9285	81.0917

 
