   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:44
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Poba (Sadar)	24483	6432	2103	5426	567	1566	288	3385	3673	19767	80.7377
Mohanpur	13199	5519	669	2748	266	477	232	1199	1431	11110	84.1730
Puthiya	4568	1453	464	834	111	150	49	730	779	3791	82.9904
Bagmara	15000	2078	3282	3419	1002	838	579	1414	1993	12612	84.0800
Charghat	4481	1529	531	797	87	175	32	521	553	3672	81.9460
Boalia	72264	27707	21217	7906	505	826	306	2047	2353	60514	83.7402
Tanore	4074	1637	587	203	39	318	125	446	571	3355	82.3515
Godagari	19108	6363	1568	3716	481	479	476	3261	3737	16344	85.5349

 
