   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:34
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Poba (Sadar)	22768	6455	1864	6143	439	1026	262	3123	3385	19312	84.8208
Mohanpur	12955	5312	516	2744	199	365	218	1172	1390	10526	81.2505
Puthiya	4525	1755	512	440	107	167	40	696	736	3717	82.1436
Bagmara	14892	2739	2755	4135	833	792	533	1216	1749	13003	87.3153
Charghat	2624	973	332	451	52	92	24	233	257	2157	82.2027
Boalia	66805	29372	19664	6612	338	593	276	1733	2009	58588	87.7000
Tanore	4258	1714	654	290	31	287	97	405	502	3478	81.6815
Godagari	19091	6076	2590	3747	342	380	480	3314	3794	16929	88.6753

 
