   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:43
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	17661	5207	1438	4194	940	842	507	977	1484	14105	79.8652
Bhariab Bazar	24943	12197	1865	2955	866	1194	230	1179	1409	20486	82.1313
Austagram	6402	1749	411	1564	902	126	161	357	518	5270	82.3180
Kishoreganj Sadar	4421	1379	997	420	233	434	33	248	281	3744	84.6867
Hossainpur	11009	4272	671	1593	867	654	146	715	861	8918	81.0064
Nikli	7570	3096	655	454	1067	154	29	472	501	5927	78.2959
Pakundia	9724	4310	752	1485	312	527	286	309	595	7981	82.0753
Itna	7378	4097	700	797	284	35	52	24	76	5989	81.1738
Kuliarchar	9985	4554	419	976	615	740	256	684	940	8244	82.5638
Tarail	9487	4750	927	723	355	429	194	350	544	7728	81.4588
Karimganj	11237	4841	833	1283	628	468	313	612	925	8978	79.8968

 
