   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:23
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	17897	7985	1158	2427	471	153	320	601	921	13115	73.2804
Bhariab Bazar	24916	12355	3730	1921	428	119	140	546	686	19239	77.2154
Austagram	10699	6074	566	974	352	0	0	161	161	8127	75.9604
Kishoreganj Sadar	1700	830	394	127	35	4	8	2	10	1400	82.3529
Hossainpur	11584	4026	884	2017	594	237	117	605	722	8480	73.2044
Nikli	9035	3894	929	1068	1052	21	23	348	371	7335	81.1843
Pakundia	12924	4499	1192	2199	646	147	143	287	430	9113	70.5122
Itna	12458	6753	1374	1192	160	16	181	200	381	9876	79.2744
Kuliarchar	12086	4329	1611	1469	457	108	182	419	601	8575	70.9499
Tarail	8952	5019	815	297	201	0	81	263	344	6676	74.5755
Karimganj	13412	5579	810	2129	525	151	277	462	739	9933	74.0605

 
