   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:47
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	17727	5884	1397	3645	999	896	510	999	1509	14330	80.8371
Bhariab Bazar	26511	12253	1740	3469	945	1369	275	1472	1747	21523	81.1852
Austagram	6438	1760	420	1565	892	154	161	384	545	5336	82.8829
Kishoreganj Sadar	4550	1304	872	401	352	557	36	323	359	3845	84.5055
Hossainpur	11062	4210	682	1571	903	727	145	766	911	9004	81.3958
Nikli	7977	2945	478	1310	1015	169	29	512	541	6458	80.9578
Pakundia	13176	5779	1027	2002	493	701	432	524	956	10958	83.1664
Itna	7392	4097	877	826	114	48	55	45	100	6062	82.0076
Kuliarchar	10430	4664	338	960	722	834	303	786	1089	8607	82.5216
Tarail	9496	4768	645	984	353	448	216	362	578	7776	81.8871
Karimganj	11302	4880	902	1307	681	515	327	627	954	9239	81.7466

 
