   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:48
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	24237	7670	4053	3375	1111	709	587	1123	1710	18628	76.8577
Barura	11813	4531	934	2464	425	389	219	513	732	9475	80.2082
Laksham	4730	2095	311	1023	55	44	53	211	264	3792	80.1691
Burichong	12574	4948	1692	1879	515	529	289	490	779	10342	82.2491
Muradnagar	8274	2395	823	1592	605	117	111	447	558	6090	73.6041
Daudkandi	6851	2112	619	1622	404	168	37	430	467	5392	78.7038
Chandina	18572	6262	1760	3939	642	303	442	891	1333	14239	76.6692
Nangolkot	4794	1495	530	892	210	165	3	382	385	3677	76.7000
Titash	4571	1446	1064	1053	125	51	22	142	164	3903	85.3861
Comilla Sadar South	2557	1242	173	557	63	19	18	70	88	2142	83.7700
Monohargonj	1589	769	117	225	19	4	7	134	141	1275	80.2391

 
