   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:18
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jakiganj	7710	2688	1401	1443	190	124	78	177	255	6101	79.1310
Jaintapur	7646	2155	1117	1173	248	77	119	205	324	5094	66.6231
Balaganj	10218	2842	1543	1262	214	354	85	235	320	6535	63.9558
Golapganj	11291	3546	1810	1220	302	430	69	232	301	7609	67.3900
Sylhet Sadar	11592	4237	1540	869	167	257	89	558	647	7717	66.5718
Biani Bazar	6748	2006	999	840	215	42	39	116	155	4257	63.0854
Kanaighat	7797	2963	592	856	265	81	61	93	154	4911	62.9858
South Shurma	7723	2161	911	1219	133	382	92	297	389	5195	67.2666

 
